Name,Value
Control Measure : Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Movable,25281902
Control Measure : Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Movable and Prefabricated,25281903
Control Measure : Protection Points : Vertical Obstructions : Tower-Low,25282001
Control Measure : Protection Points : Vertical Obstructions : Tower-High,25282002
Control Measure : Sustainment Points : Ambulance Exchange Point,25320100
Control Measure : Sustainment Points : Ammunition Supply Point,25320200
Control Measure : Sustainment Points : Ammunition Transfer Point,25320300
Control Measure : Sustainment Points : Cannibalization Point,25320400
Control Measure : Sustainment Points : Casualty Collection Point,25320500
Control Measure : Sustainment Points : Civilian Collection Point,25320600
Control Measure : Sustainment Points : Detainee Collection Point,25320700
Control Measure : Sustainment Points : Enemy Prisoner of War Collection Point,25320800
Control Measure : Sustainment Points : Logistics Release Point,25320900
Control Measure : Sustainment Points : Maintenance Collection Point (MCP),25321000
Control Measure : Sustainment Points : Medical Evacuation (MEDEVAC) Pick-up Point,25321100
Control Measure : Sustainment Points : Rearm-Refuel and Resupply Point (R3P),25321200
Control Measure : Sustainment Points : Refuel on the Move (ROM) Point,25321300
Control Measure : Sustainment Points : Traffic Control Post (TCP),25321400
Control Measure : Sustainment Points : Trailer Transfer Point (TTP),25321500
Control Measure : Sustainment Points : Unit Maintenance Collection Point (UMCP),25321600
Control Measure : Sustainment Points : General Supply Point,25321700
Control Measure : Sustainment Points : General Supply Point : NATO Class I Supply Point,25321701
Control Measure : Sustainment Points : General Supply Point : NATO Class II Supply Point,25321702
Control Measure : Sustainment Points : General Supply Point : NATO Class III Supply Point,25321703
Control Measure : Sustainment Points : General Supply Point : NATO Class IV Supply Point,25321704
Control Measure : Sustainment Points : General Supply Point : NATO Class V Supply Point,25321705
Control Measure : Sustainment Points : General Supply Point : NATO Multiple Class Supply Point,25321706
Control Measure : Sustainment Points : General Supply Point : US Class I Supply Point,25321707
Control Measure : Sustainment Points : General Supply Point : US Class II Supply Point,25321708
Control Measure : Sustainment Points : General Supply Point : US Class III Supply Point,25321709
Control Measure : Sustainment Points : General Supply Point : US Class IV Supply Point,25321710
Control Measure : Sustainment Points : General Supply Point : US Class V Supply Point,25321711
Control Measure : Sustainment Points : General Supply Point : US Class VI Supply Point,25321712
Control Measure : Sustainment Points : General Supply Point : US Class VII Supply Point,25321713
Control Measure : Sustainment Points : General Supply Point : US Class VIII Supply Point,25321714
Control Measure : Sustainment Points : General Supply Point : US Class IX Supply Point,25321715
Control Measure : Sustainment Points : General Supply Point : US Class X Supply Point,25321716
Control Measure : Sustainment Points : Medical Supply Point,25321800
Control Measure : Mission Tasks : Neutralize,25341600
