Name,Value
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Tracking,54421
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/General,54431
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/Distance Measuring Equipment,54441
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigation/Terrain Following,54451
Air/Land/Sea Surface/Subsurface Jammer : Navigational/Weather Avoidance,54461
Air/Land/Sea Surface/Subsurface Communications : Omni-Line of Sight (LOS),54471
Space/Air/Land/Sea Surface/Subsurface Communications : Point-to-Point Line of Sight (LOS),54491
Space/Air/Land/Sea Surface/Subsurface Radar : Instrumentation,54501
Space/Air/Land/Sea Surface/Subsurface Radar : Range Only,54511
Sea Surface/Subsurface Radar : Sonobuoy,54521
Space/Air/Land/Sea Surface/Subsurface Radar : Space,54541
Space/Air/Land/Sea Surface/Subsurface Radar : Surface Search,54551
Air/Land/Sea Surface/Subsurface Communications : Satellite Uplink,54571
Space/Air/Land/Sea Surface/Subsurface Jammer : Target Acquisition,54581
Space/Air/Land/Sea Surface/Subsurface Radar : Target Tracking,54611
Space/Air/Land/Sea Surface/Subsurface Radar : Unknown,54621
Space/Air/Land/Sea Surface/Subsurface Radar : Video Remoting,54631
Space/Air/Land/Sea Surface/Subsurface Radar : Experimental,54641
