Name,Value
Space/Air/Land/Sea Surface/Subsurface Radar : Data Transmission (Land),52141
Air/Land/Sea Surface/Subsurface Radar : Early Warning (Land),52161
Air/Land/Sea Surface Radar : Fire Control (Land),52171
Land/Sea Surface Radar : Height Finding (Land),52191
Land Radar : Harbor Surveillance,52201
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Interrogator) (Land),52211
Land/Sea Surface Radar : Instrument Landing System (Land),52221
Air/Land Radar : Ionospheric Sounding (Land),52231
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Transponder) (Land),52241
Space/Air/Land/Sea Surface/Subsurface Jammer : Barrage Jammer (Land),52251
Space/Air/Land/Sea Surface/Subsurface Jammer : Click Jammer (Land),52261
Space/Air/Land/Sea Surface/Subsurface Jammer : Deceptive Jammer (Land),52271
Space/Air/Land/Sea Surface/Subsurface Jammer : Frequency Swept Jammer (Land),52281
Space/Air/Land/Sea Surface/Subsurface Jammer : Jammer (General) (Land),52291
Space/Air/Land/Sea Surface/Subsurface Jammer : Noise Jammer (Land),52301
Space/Air/Land/Sea Surface/Subsurface Jammer : Pulsed Jammer (Land),52311
Space/Air/Land/Sea Surface/Subsurface Jammer : Repeater Jammer (Land),52321
Space/Air/Land/Sea Surface/Subsurface Jammer : Spot Noise Jammer (Land),52331
Space/Air/Land/Sea Surface/Subsurface Jammer : Transponder Jammer (Land),52341
Air/Land/Sea Surface Radar : Missile Acquisition (Land),52351
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Control (Land),52361
Air/Land/Sea Surface Radar : Meteorological (Land),52381
Space/Air/Land/Sea Surface/Subsurface Jammer : Multi-Function (Land),52391
Air/Land/Sea Surface Radar : Missile Guidance (Land),52401
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Tracking (Land),52421
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/General (Land),52431
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/Distance Measuring Equipment (Land),52441
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigation/Terrain Following (Land),52451
Air/Land/Sea Surface/Subsurface Jammer : Navigational/Weather Avoidance (Land),52461
Air/Land/Sea Surface/Subsurface Communications : Omni-Line of Sight (LOS) (Land),52471
Space/Air/Land/Sea Surface/Subsurface Communications : Point-to-Point Line of Sight (LOS) (Land),52491
Space/Air/Land/Sea Surface/Subsurface Radar : Instrumentation (Land),52501
Space/Air/Land/Sea Surface/Subsurface Radar : Range Only (Land),52511
Space Communications : Satellite Downlink (Land),52531
Space/Air/Land/Sea Surface/Subsurface Radar : Space (Land),52541
