filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\ControlMeasures\25213000.emf,64,Maritime Points : Dip Position,Control Measure : Point,Control Measure;Maritime Control Points;Dip Position;G*GPGPUSD-****X;MAIN;Point;Maritime Points : Dip Position;25213000,25213000,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213100.emf,64,Maritime Points : Search,Control Measure : Point,Control Measure;Maritime Control Points;Search;G*GPGPUS--****X;MAIN;Point;Maritime Points : Search;25213100,25213100,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213200.emf,64,Maritime Points : Search Area,Control Measure : Point,Control Measure;Maritime Control Points;Search Area;G*GPGPUSA-****X;MAIN;Point;Maritime Points : Search Area;25213200,25213200,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213300.emf,64,Maritime Points : Search Center,Control Measure : Point,Control Measure;Maritime Control Points;Search Center;G*GPGPUSC-****X;MAIN;Point;Maritime Points : Search Center;25213300,25213300,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213400.emf,64,Maritime Points : Navigational Reference Point (Search),Control Measure : Point,Control Measure;Maritime Control Points;Navigational Reference Point;NEW_AT_2525D;MAIN;Point;Maritime Points : Navigational Reference Point (Search);25213400,25213400,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213500.emf,64,Maritime Points : Sonobuoy,Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;G*GPGPUY--****X;MAIN;Point;Maritime Points : Sonobuoy;25213500,25213500,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213501.emf,64,Maritime Points : Sonobuoy : Ambient Noise,Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Ambient Noise;G*GPGPUYA-****X;MAIN;Point;Maritime Points : Sonobuoy : Ambient Noise;25213501,25213501,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213502.emf,64,Maritime Points : Sonobuoy : Air Transportable Communication,Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Air Transportable Communication;G*GPGPUYT-****X;MAIN;Point;Maritime Points : Sonobuoy : Air Transportable Communication;25213502,25213502,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213503.emf,64,Maritime Points : Sonobuoy : Barra,Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Barra;NEW_AT_2525D;MAIN;Point;Maritime Points : Sonobuoy : Barra;25213503,25213503,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213504.emf,64,Maritime Points : Sonobuoy : Bathythermograph Transmitting,Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Bathythermograph Transmitting;G*GPGPUYB-****X;MAIN;Point;Maritime Points : Sonobuoy : Bathythermograph Transmitting;25213504,25213504,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213505.emf,64,Maritime Points : Sonobuoy : Command Active Multi-Beam (CAMBS),Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Command Active Multi-Beam (CAMBS);NEW_AT_2525D;MAIN;Point;Maritime Points : Sonobuoy : Command Active Multi-Beam (CAMBS);25213505,25213505,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213506.emf,64,Maritime Points : Sonobuoy : Command Active Sonobuoy Directional Command Active Sonobuoy System (CASS),Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Command Active Sonobuoy Directional Command Active Sonobuoy System (CASS);G*GPGPUYC-****X;MAIN;Point;Maritime Points : Sonobuoy : Command Active Sonobuoy Directional Command Active Sonobuoy System (CASS);25213506,25213506,Point,styleItemTags > 255;
{Symbols_Root}\Appendices\ControlMeasures\25213507.emf,64,Maritime Points : Sonobuoy : Digital Frequency Analysis and Recording (DIFAR),Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Digital Frequency Analysis and Recording (DIFAR);G*GPGPUYD-****X;MAIN;Point;Maritime Points : Sonobuoy : Digital Frequency Analysis and Recording (DIFAR);25213507,25213507,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213508.emf,64,Maritime Points : Sonobuoy : Directional Command Active Sonobuoy System (DICASS),Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Directional Command Active Sonobuoy System (DICASS);G*GPGPUYS-****X;MAIN;Point;Maritime Points : Sonobuoy : Directional Command Active Sonobuoy System (DICASS);25213508,25213508,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213509.emf,64,Maritime Points : Sonobuoy : Expendable Reliable Acoustic Path Sonobuoy (ERAPS),Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Expendable Reliable Acoustic Path Sonobuoy (ERAPS);NEW_AT_2525D;MAIN;Point;Maritime Points : Sonobuoy : Expendable Reliable Acoustic Path Sonobuoy (ERAPS);25213509,25213509,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213510.emf,64,Maritime Points : Sonobuoy : Expired,Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Expired;G*GPGPUYX-****X;MAIN;Point;Maritime Points : Sonobuoy : Expired;25213510,25213510,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213511.emf,64,Maritime Points : Sonobuoy : Kingpin,Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Kingpin;G*GPGPUYK-****X;MAIN;Point;Maritime Points : Sonobuoy : Kingpin;25213511,25213511,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213512.emf,64,Maritime Points : Sonobuoy : Low Frequency Analysis and Recording (LOFAR),Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Low Frequency Analysis and Recording (LOFAR);G*GPGPUYL-****X;MAIN;Point;Maritime Points : Sonobuoy : Low Frequency Analysis and Recording (LOFAR);25213512,25213512,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213513.emf,64,Maritime Points : Sonobuoy : Pattern Center,Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Pattern Center;G*GPGPUYP-****X;MAIN;Point;Maritime Points : Sonobuoy : Pattern Center;25213513,25213513,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213514.emf,64,Maritime Points : Sonobuoy : Range Only,Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Range Only;G*GPGPUYR-****X;MAIN;Point;Maritime Points : Sonobuoy : Range Only;25213514,25213514,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213515.emf,64,Maritime Points : Sonobuoy : Vertical Line Array Directional Frequency Analysis and Recording (DIFAR),Control Measure : Point,Control Measure;Maritime Control Points;Sonobuoy;Vertical Line Array Directional Frequency Analysis and Recording (DIFAR);G*GPGPUYV-****X;MAIN;Point;Maritime Points : Sonobuoy : Vertical Line Array Directional Frequency Analysis and Recording (DIFAR);25213515,25213515,Point,styleItemTags > 255;
{Symbols_Root}\Appendices\ControlMeasures\25213600.emf,64,Maritime Points : Reference Point,Control Measure : Point,Control Measure;Maritime Control Points;Reference Point;G*GPGPR---****X;MAIN;Point;Maritime Points : Reference Point;25213600,25213600,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213700.emf,64,Maritime Points : Special Point,Control Measure : Point,Control Measure;Maritime Control Points;Special Point;G*GPGPRS--****X;MAIN;Point;Maritime Points : Special Point;25213700,25213700,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213800.emf,64,Maritime Points : Navigational Reference Point,Control Measure : Point,Control Measure;Maritime Control Points;Navigational Reference Point;G*GPGPRN--****X;MAIN;Point;Maritime Points : Navigational Reference Point;25213800,25213800,Point,
{Symbols_Root}\Appendices\ControlMeasures\25213900.emf,64,Maritime Points : Data Link Reference Point,Control Measure : Point,Control Measure;Maritime Control Points;Data Link Reference Point;G*GPGPRD--****X;MAIN;Point;Maritime Points : Data Link Reference Point;25213900,25213900,Point,
{Symbols_Root}\Appendices\ControlMeasures\25214000.emf,64,Maritime Points : Forward Observer / Spotter Position,Control Measure : Point,Control Measure;Maritime Control Points;Forward Observer / Spotter Position;NEW_AT_2525D;MAIN;Point;Maritime Points : Forward Observer / Spotter Position;25214000,25214000,Point,
{Symbols_Root}\Appendices\ControlMeasures\25214100.emf,64,Maritime Points : Vital Area Center,Control Measure : Point,Control Measure;Maritime Control Points;Vital Area Center;NEW_AT_2525D;MAIN;Point;Maritime Points : Vital Area Center;25214100,25214100,Point,
{Symbols_Root}\Appendices\ControlMeasures\25214200.emf,64,Maritime Points : Corridor Tab Point,Control Measure : Point,Control Measure;Maritime Control Points;Corridor Tab Point;G*GPGPRC--****X;MAIN;Point;Maritime Points : Corridor Tab Point;25214200,25214200,Point,
{Symbols_Root}\Appendices\ControlMeasures\25214300.emf,64,Maritime Points : Enemy Point,Control Measure : Point,Control Measure;Maritime Control Points;Enemy Point;NEW_AT_2525D;MAIN;Point;Maritime Points : Enemy Point;25214300,25214300,Point,
{Symbols_Root}\Appendices\ControlMeasures\25214400.emf,64,Maritime Points : Marshall Point,Control Measure : Point,Control Measure;Maritime Control Points;Marshall Point;G*GPGPRM--****X;MAIN;Point;Maritime Points : Marshall Point;25214400,25214400,Point,
{Symbols_Root}\Appendices\ControlMeasures\25214500.emf,64,Maritime Points : Position and Intended Movement (PIM),Control Measure : Point,Control Measure;Maritime Control Points;Position and Intended Movement (PIM);G*GPGPRP--****X;MAIN;Point;Maritime Points : Position and Intended Movement (PIM);25214500,25214500,Point,
{Symbols_Root}\Appendices\ControlMeasures\25214600.emf,64,Maritime Points : Pre-Landfall Waypoint,Control Measure : Point,Control Measure;Maritime Control Points;Pre-Landfall Waypoint;NEW_AT_2525D;MAIN;Point;Maritime Points : Pre-Landfall Waypoint;25214600,25214600,Point,
{Symbols_Root}\Appendices\ControlMeasures\25214700.emf,64,Maritime Points : Estimated Position (EP),Control Measure : Point,Control Measure;Maritime Control Points;Estimated Position (EP);NEW_AT_2525D;MAIN;Point;Maritime Points : Estimated Position (EP);25214700,25214700,Point,
{Symbols_Root}\Appendices\ControlMeasures\25214800.emf,64,Maritime Points : Waypoint,Control Measure : Point,Control Measure;Maritime Control Points;Waypoint;G*GPGPRW--****X;MAIN;Point;Maritime Points : Waypoint;25214800,25214800,Point,
{Symbols_Root}\Appendices\ControlMeasures\25214900.emf,64,Maritime Points : General Subsurface Station,Control Measure : Point,Control Measure;Maritime Control Points;General Subsurface Station;G*GPGPB---****X;MAIN;Point;Maritime Points : General Subsurface Station;25214900,25214900,Point,
{Symbols_Root}\Appendices\ControlMeasures\25215000.emf,64,Maritime Points : Submarine Subsurface Station,Control Measure : Point,Control Measure;Maritime Control Points;Submarine Subsurface Station;G*GPGPBS--****X;MAIN;Point;Maritime Points : Submarine Subsurface Station;25215000,25215000,Point,
{Symbols_Root}\Appendices\ControlMeasures\25215100.emf,64,Maritime Points : Submarine Antisubmarine Warfare Subsurface Station,Control Measure : Point,Control Measure;Maritime Control Points;Submarine Antisubmarine Warfare Subsurface Station;G*GPGPBSA-****X;MAIN;Point;Maritime Points : Submarine Antisubmarine Warfare Subsurface Station;25215100,25215100,Point,
{Symbols_Root}\Appendices\ControlMeasures\25215200.emf,64,Maritime Points : Unmanned Underwater Vehicle Subsurface Station,Control Measure : Point,Control Measure;Maritime Control Points;Unmanned Underwater Vehicle Subsurface Station;G*GPGPBU--****X;MAIN;Point;Maritime Points : Unmanned Underwater Vehicle Subsurface Station;25215200,25215200,Point,
{Symbols_Root}\Appendices\ControlMeasures\25215300.emf,64,Maritime Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Subsurface Station,Control Measure : Point,Control Measure;Maritime Control Points;Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Subsurface Station;G*GPGPBUA-****X;MAIN;Point;Maritime Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Subsurface Station;25215300,25215300,Point,
{Symbols_Root}\Appendices\ControlMeasures\25215400.emf,64,Maritime Points : Mine Warfare Unmanned Underwater Vehicle Subsurface Station,Control Measure : Point,Control Measure;Maritime Control Points;Mine Warfare Unmanned Underwater Vehicle Subsurface Station;G*GPGPBUM-****X;MAIN;Point;Maritime Points : Mine Warfare Unmanned Underwater Vehicle Subsurface Station;25215400,25215400,Point,
{Symbols_Root}\Appendices\ControlMeasures\25215500.emf,64,Maritime Points : Surface Warfare Unmanned Underwater Vehicle Subsurface Station,Control Measure : Point,Control Measure;Maritime Control Points;Surface Warfare Unmanned Underwater Vehicle Subsurface Station;G*GPGPBUS-****X;MAIN;Point;Maritime Points : Surface Warfare Unmanned Underwater Vehicle Subsurface Station;25215500,25215500,Point,
{Symbols_Root}\Appendices\ControlMeasures\25215600.emf,64,Maritime Points : General Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;General Surface Station;G*GPGPC---****X;MAIN;Point;Maritime Points : General Surface Station;25215600,25215600,Point,
{Symbols_Root}\Appendices\ControlMeasures\25215700.emf,64,Maritime Points : Antisubmarine Warfare (ASW) Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Antisubmarine Warfare (ASW) Surface Station;G*GPGPCA--****X;MAIN;Point;Maritime Points : Antisubmarine Warfare (ASW) Surface Station;25215700,25215700,Point,
{Symbols_Root}\Appendices\ControlMeasures\25215800.emf,64,Maritime Points : Mine Warfare Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Mine Warfare Surface Station;G*GPGPCM--****X;MAIN;Point;Maritime Points : Mine Warfare Surface Station;25215800,25215800,Point,
{Symbols_Root}\Appendices\ControlMeasures\25215900.emf,64,Maritime Points : Non-Combatant Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Non-Combatant Surface Station;G*GPGPCN--****X;MAIN;Point;Maritime Points : Non-Combatant Surface Station;25215900,25215900,Point,
{Symbols_Root}\Appendices\ControlMeasures\25216000.emf,64,Maritime Points : Picket Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Picket Surface Station;G*GPGPCP--****X;MAIN;Point;Maritime Points : Picket Surface Station;25216000,25216000,Point,
{Symbols_Root}\Appendices\ControlMeasures\25216100.emf,64,Maritime Points : Rendezvous Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Rendezvous Surface Station;G*GPGPCR--****X;MAIN;Point;Maritime Points : Rendezvous Surface Station;25216100,25216100,Point,
{Symbols_Root}\Appendices\ControlMeasures\25216200.emf,64,Maritime Points : Replenishment at Sea Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Replenishment at Sea Surface Station;G*GPGPCE--****X;MAIN;Point;Maritime Points : Replenishment at Sea Surface Station;25216200,25216200,Point,
{Symbols_Root}\Appendices\ControlMeasures\25216300.emf,64,Maritime Points : Rescue Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Rescue Surface Station;G*GPGPCC--****X;MAIN;Point;Maritime Points : Rescue Surface Station;25216300,25216300,Point,
{Symbols_Root}\Appendices\ControlMeasures\25216400.emf,64,Maritime Points : Surface Warfare Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Surface Warfare Surface Station;G*GPGPCS--****X;MAIN;Point;Maritime Points : Surface Warfare Surface Station;25216400,25216400,Point,
{Symbols_Root}\Appendices\ControlMeasures\25216500.emf,64,Maritime Points : Unmanned Underwater Vehicle Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Unmanned Underwater Vehicle Surface Station;G*GPGPCU--****X;MAIN;Point;Maritime Points : Unmanned Underwater Vehicle Surface Station;25216500,25216500,Point,
{Symbols_Root}\Appendices\ControlMeasures\25216600.emf,64,Maritime Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Surface Station;G*GPGPCUA-****X;MAIN;Point;Maritime Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Surface Station;25216600,25216600,Point,
{Symbols_Root}\Appendices\ControlMeasures\25216700.emf,64,Maritime Points : Mine Warfare Unmanned Underwater Vehicle Surface Station,Control Measure : Point,Control Measure;Maritime Control Points;Mine Warfare Unmanned Underwater Vehicle Surface Station;G*GPGPCUM-****X;MAIN;Point;Maritime Points : Mine Warfare Unmanned Underwater Vehicle Surface Station;25216700,25216700,Point,
{Symbols_Root}\Appendices\ControlMeasures\25216800.emf,64,Maritime Points : Remote Multi-Mission Vehicle Mine Warfare Unmanned Underwater,Control Measure : Point,Control Measure;Maritime Control Points;Remote Multi-Mission Vehicle Mine Warfare Unmanned Underwater;G*GPGPCUR-****X;MAIN;Point;Maritime Points : Remote Multi-Mission Vehicle Mine Warfare Unmanned Underwater;25216800,25216800,Point,
{Symbols_Root}\Appendices\ControlMeasures\25216900.emf,64,Maritime Points : Surface Warfare Mine Warfare Unmanned Underwater Vehicle,Control Measure : Point,Control Measure;Maritime Control Points;Surface Warfare Mine Warfare Unmanned Underwater Vehicle;G*GPGPCUS-****X;MAIN;Point;Maritime Points : Surface Warfare Mine Warfare Unmanned Underwater Vehicle;25216900,25216900,Point,
{Symbols_Root}\Appendices\ControlMeasures\25217000.emf,64,Maritime Points : Shore Control Station,Control Measure : Point,Control Measure;Maritime Control Points;Shore Control Station;NEW_AT_2525D;MAIN;Point;Maritime Points : Shore Control Station;25217000,25217000,Point,
{Symbols_Root}\Appendices\ControlMeasures\25217100.emf,64,Maritime Points : General Route,Control Measure : Point,Control Measure;Maritime Control Points;General Route;G*GPGPO---****X;MAIN;Point;Maritime Points : General Route;25217100,25217100,Point,
{Symbols_Root}\Appendices\ControlMeasures\25217200.emf,64,Maritime Points : Diversion Route,Control Measure : Point,Control Measure;Maritime Control Points;Diversion Route;G*GPGPOD--****X;MAIN;Point;Maritime Points : Diversion Route;25217200,25217200,Point,
{Symbols_Root}\Appendices\ControlMeasures\25217300.emf,64,Maritime Points : Position and Intended Movement (PIM) Route,Control Measure : Point,Control Measure;Maritime Control Points;Position and Intended Movement (PIM) Route;G*GPGPOP--****X;MAIN;Point;Maritime Points : Position and Intended Movement (PIM) Route;25217300,25217300,Point,
{Symbols_Root}\Appendices\ControlMeasures\25217400.emf,64,Maritime Points : Picket Route,Control Measure : Point,Control Measure;Maritime Control Points;Picket Route;NEW_AT_2525D;MAIN;Point;Maritime Points : Picket Route;25217400,25217400,Point,
{Symbols_Root}\Appendices\ControlMeasures\25217500.emf,64,Maritime Points : Point R Route,Control Measure : Point,Control Measure;Maritime Control Points;Point R Route;NEW_AT_2525D;MAIN;Point;Maritime Points : Point R Route;25217500,25217500,Point,
{Symbols_Root}\Appendices\ControlMeasures\25217600.emf,64,Maritime Points : Rendezvous Route,Control Measure : Point,Control Measure;Maritime Control Points;Rendezvous Route;G*GPGPOZ--****X;MAIN;Point;Maritime Points : Rendezvous Route;25217600,25217600,Point,
{Symbols_Root}\Appendices\ControlMeasures\25217700.emf,64,Maritime Points : Waypoint Route,Control Measure : Point,Control Measure;Maritime Control Points;Waypoint Route;G*GPGPOW--****X;MAIN;Point;Maritime Points : Waypoint Route;25217700,25217700,Point,
{Symbols_Root}\Appendices\ControlMeasures\25217800.emf,64,Maritime Points : Clutter-Stationary or Cease Reporting,Control Measure : Point,Control Measure;Maritime Control Points;Clutter-Stationary or Cease Reporting;NEW_AT_2525D;MAIN;Point;Maritime Points : Clutter-Stationary or Cease Reporting;25217800,25217800,Point,
{Symbols_Root}\Appendices\ControlMeasures\25217900.emf,64,Maritime Points : Tentative or Provisional Track,Control Measure : Point,Control Measure;Maritime Control Points;Tentative or Provisional Track;NEW_AT_2525D;MAIN;Point;Maritime Points : Tentative or Provisional Track;25217900,25217900,Point,
{Symbols_Root}\Appendices\ControlMeasures\25218000.emf,64,Maritime Points : Distressed Vessel,Control Measure : Point,Control Measure;Maritime Control Points;Distressed Vessel;G*OPEV----****X;MAIN;Point;Maritime Points : Distressed Vessel;25218000,25218000,Point,
{Symbols_Root}\Appendices\ControlMeasures\25218100.emf,64,Maritime Points : Ditched Aircraft/Downed Aircraft,Control Measure : Point,Control Measure;Maritime Control Points;Ditched Aircraft/Downed Aircraft;G*OPED----****X;MAIN;Point;Maritime Points : Ditched Aircraft/Downed Aircraft;25218100,25218100,Point,
{Symbols_Root}\Appendices\ControlMeasures\25218200.emf,64,Maritime Points : Person in Water/Bailout,Control Measure : Point,Control Measure;Maritime Control Points;Person in Water/Bailout;G*OPEP----****X;MAIN;Point;Maritime Points : Person in Water/Bailout;25218200,25218200,Point,
{Symbols_Root}\Appendices\ControlMeasures\25218300.emf,64,Maritime Points : Iceberg,Control Measure : Point,Control Measure;Maritime Control Points;Iceberg;G*OPHI----****X;MAIN;Point;Maritime Points : Iceberg;25218300,25218300,Point,
{Symbols_Root}\Appendices\ControlMeasures\25218500.emf,64,Maritime Points : Oil Rig,Control Measure : Point,Control Measure;Maritime Control Points;Oil Rig;G*OPHO----****X;MAIN;Point;Maritime Points : Oil Rig;25218500,25218500,Point,
{Symbols_Root}\Appendices\ControlMeasures\25218600.emf,64,Maritime Points : Sea Mine-Like,Control Measure : Point,Control Measure;Maritime Control Points;Sea Mine-Like;G*OPHM----****X;MAIN;Point;Maritime Points : Sea Mine-Like;25218600,25218600,Point,
{Symbols_Root}\Appendices\ControlMeasures\25218700.emf,64,Maritime Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO),Control Measure : Point,Control Measure;Maritime Control Points;Bottom Return/Non-Mine Like Bottom Object (NOMBO);G*OPSBN---****X;MAIN;Point;Maritime Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO);25218700,25218700,Point,
{Symbols_Root}\Appendices\ControlMeasures\25218800.emf,64,Maritime Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade,Control Measure : Point,Control Measure;Maritime Control Points;Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade;G*OPSBM---****X;MAIN;Point;Maritime Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade;25218800,25218800,Point,
{Symbols_Root}\Appendices\ControlMeasures\25218900.emf,64,Maritime Points : Marine Life,Control Measure : Point,Control Measure;Maritime Control Points;Marine Life;G*OPSM----****X;MAIN;Point;Maritime Points : Marine Life;25218900,25218900,Point,
{Symbols_Root}\Appendices\ControlMeasures\25219000.emf,64,Maritime Points : Sea Anomaly (Wake-Current-Knuckle),Control Measure : Point,Control Measure;Maritime Control Points;Sea Anomaly (Wake-Current-Knuckle);G*OPSS----****X;MAIN;Point;Maritime Points : Sea Anomaly (Wake-Current-Knuckle);25219000,25219000,Point,
{Symbols_Root}\Appendices\ControlMeasures\25219100.emf,64,Maritime Points : Bottom Return/Non-MILCO-Wreck-Dangerous,Control Measure : Point,Control Measure;Maritime Control Points;Bottom Return/Non-MILCO-Wreck-Dangerous;G*OPSBX---****X;MAIN;Point;Maritime Points : Bottom Return/Non-MILCO-Wreck-Dangerous;25219100,25219100,Point,
{Symbols_Root}\Appendices\ControlMeasures\25219200.emf,64,Maritime Points : Bottom Return/Non-MILCO-Wreck-Non Dangerous,Control Measure : Point,Control Measure;Maritime Control Points;Bottom Return/Non-MILCO-Wreck-Non Dangerous;G*OPSBW---****X;MAIN;Point;Maritime Points : Bottom Return/Non-MILCO-Wreck-Non Dangerous;25219200,25219200,Point,
{Symbols_Root}\Appendices\ControlMeasures\25240601.emf,64,Fires Areas : Point Targets : Point or Single Target,Control Measure : Point,Control Measure;Fires Areas;Point Targets;Point or Single Target;G*FPPTS---****X;MAIN;Point;Fires Areas : Point Targets : Point or Single Target;25240601,25240601,Point,
{Symbols_Root}\Appendices\ControlMeasures\25240602.emf,64,Fires Areas : Point Targets : Nuclear Target,Control Measure : Point,Control Measure;Fires Areas;Point Targets;Nuclear Target;G*FPPTN---****X;MAIN;Point;Fires Areas : Point Targets : Nuclear Target;25240602,25240602,Point,
{Symbols_Root}\Appendices\ControlMeasures\25240603.emf,64,Fires Areas : Point Targets : Target-Recorded,Control Measure : Point,Control Measure;Fires Areas;Point Targets;Target-Recorded;NEW_AT_2525D;MAIN;Point;Fires Areas : Point Targets : Target-Recorded;25240603,25240603,Point,
{Symbols_Root}\Appendices\ControlMeasures\25240900.emf,64,Fires Areas : Fire Support Station,Control Measure : Point,Control Measure;Fires Areas;Fire Support Station;G*FPPCF---****X;MAIN;Point;Fires Areas : Fire Support Station;25240900,25240900,Point,
{Symbols_Root}\Appendices\ControlMeasures\25250100.emf,64,Fires Points : Firing Point,Control Measure : Point,Control Measure;Fires Points;Firing Point;G*FPPCB---****X;MAIN;Point;Fires Points : Firing Point;25250100,25250100,Point,
{Symbols_Root}\Appendices\ControlMeasures\25250200.emf,64,Fires Points : Hide Point,Control Measure : Point,Control Measure;Fires Points;Hide Point;G*FPPCH---****X;MAIN;Point;Fires Points : Hide Point;25250200,25250200,Point,
{Symbols_Root}\Appendices\ControlMeasures\25250300.emf,64,Fires Points : Launch Point,Control Measure : Point,Control Measure;Fires Points;Launch Point;G*FPPCL---****X;MAIN;Point;Fires Points : Launch Point;25250300,25250300,Point,
{Symbols_Root}\Appendices\ControlMeasures\25250400.emf,64,Fires Points : Reload Point,Control Measure : Point,Control Measure;Fires Points;Reload Point;G*FPPCR---****X;MAIN;Point;Fires Points : Reload Point;25250400,25250400,Point,
{Symbols_Root}\Appendices\ControlMeasures\25250500.emf,64,Fires Points : Survey Control Point,Control Measure : Point,Control Measure;Fires Points;Survey Control Point;G*FPPCS---****X;MAIN;Point;Fires Points : Survey Control Point;25250500,25250500,Point,
{Symbols_Root}\Appendices\ControlMeasures\25270705.emf,64,Protection Areas : Minefield : Dummy,Control Measure : Point,Control Measure;Protection Areas;Minefield;Dummy;G*GPPN----****X;MAIN;Point;Protection Areas : Minefield : Dummy;25270705,25270705,Point,
{Symbols_Root}\Appendices\ControlMeasures\25280200.emf,64,Protection Points : Antipersonnel Mine,Control Measure : Point,Control Measure;Protection Points;Antipersonnel Mine;G*MPOMP---****X;MAIN;Point;Protection Points : Antipersonnel Mine;25280200,25280200,Point,
{Symbols_Root}\Appendices\ControlMeasures\25280201.emf,64,Protection Points : Antipersonnel Mine : With Directional Effects,Control Measure : Point,Control Measure;Protection Points;Antipersonnel Mine;Antipersonnel Mine with Directional Effects;G*MPOME---****X;MAIN;Point;Protection Points : Antipersonnel Mine : With Directional Effects;25280201,25280201,Point,
{Symbols_Root}\Appendices\ControlMeasures\25280300.emf,64,Protection Points : Antitank Mine,Control Measure : Point,Control Measure;Protection Points;Antitank Mine;G*MPOMT---****X;MAIN;Point;Protection Points : Antitank Mine;25280300,25280300,Point,
{Symbols_Root}\Appendices\ControlMeasures\25280400.emf,64,Protection Points : Antitank Mine with Anti-handling Device,Control Measure : Point,Control Measure;Protection Points;Antitank Mine with Anti-handling Device;G*MPOMD---****X;MAIN;Point;Protection Points : Antitank Mine with Anti-handling Device;25280400,25280400,Point,
{Symbols_Root}\Appendices\ControlMeasures\25280500.emf,64,Protection Points : Wide Area Antitank Mine,Control Measure : Point,Control Measure;Protection Points;Wide Area Antitank Mine;G*MPOMW---****X;MAIN;Point;Protection Points : Wide Area Antitank Mine;25280500,25280500,Point,
{Symbols_Root}\Appendices\ControlMeasures\25280600.emf,64,Protection Points : Unspecified Mine,Control Measure : Point,Control Measure;Protection Points;Unspecified Mine;G*MPOMU---****X;MAIN;Point;Protection Points : Unspecified Mine;25280600,25280600,Point,
{Symbols_Root}\Appendices\ControlMeasures\25280700.emf,64,Protection Points : Booby Trap,Control Measure : Point,Control Measure;Protection Points;Booby Trap;G*MPOB----****X;MAIN;Point;Protection Points : Booby Trap;25280700,25280700,Point,
{Symbols_Root}\Appendices\ControlMeasures\25280800.emf,64,Protection Points : Engineer Regulating Point,Control Measure : Point,Control Measure;Protection Points;Engineer Regulating Point;G*MPBCP---****X;MAIN;Point;Protection Points : Engineer Regulating Point;25280800,25280800,Point,
