filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Land\15111109.emf,64,Weapon/Weapon System : Air Defense Missile Launcher : Heavy TELAR,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Air Defense Missile Launcher;Heavy TELAR;S*GPEWMALE*****;FULL_OCTAGON;Point;Weapon/Weapon System : Air Defense Missile Launcher : Heavy TELAR;15111109,15111109,Point,
{Symbols_Root}\Appendices\Land\15111200.emf,64,Weapon/Weapon System : Antitank Missile Launcher,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Missile Launcher;S*GPEWMT--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Missile Launcher;15111200,15111200,Point,
{Symbols_Root}\Appendices\Land\15111201.emf,64,Weapon/Weapon System : Antitank Missile Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Missile Launcher;Light;S*GPEWMTL-*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Missile Launcher : Light;15111201,15111201,Point,
{Symbols_Root}\Appendices\Land\15111202.emf,64,Weapon/Weapon System : Antitank Missile Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Missile Launcher;Medium;S*GPEWMTM-*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Missile Launcher : Medium;15111202,15111202,Point,
{Symbols_Root}\Appendices\Land\15111203.emf,64,Weapon/Weapon System : Antitank Missile Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Missile Launcher;Heavy;S*GPEWMTH-*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Missile Launcher : Heavy;15111203,15111203,Point,
{Symbols_Root}\Appendices\Land\15111300.emf,64,Weapon/Weapon System : Surface-to-Surface Missile Launcher,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Surface-to-Surface Missile Launcher;S*GPEWMS--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Surface-to-Surface Missile Launcher;15111300,15111300,Point,
{Symbols_Root}\Appendices\Land\15111301.emf,64,Weapon/Weapon System : Surface-to-Surface Missile Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Surface-to-Surface Missile Launcher;Light;S*GPEWMSS-*****;FULL_OCTAGON;Point;Weapon/Weapon System : Surface-to-Surface Missile Launcher : Light;15111301,15111301,Point,
{Symbols_Root}\Appendices\Land\15111302.emf,64,Weapon/Weapon System : Surface-to-Surface Missile Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Surface-to-Surface Missile Launcher;Medium;S*GPEWMSI-*****;FULL_OCTAGON;Point;Weapon/Weapon System : Surface-to-Surface Missile Launcher : Medium;15111302,15111302,Point,
{Symbols_Root}\Appendices\Land\15111303.emf,64,Weapon/Weapon System : Surface-to-Surface Missile Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Surface-to-Surface Missile Launcher;Heavy;S*GPEWMSL-*****;FULL_OCTAGON;Point;Weapon/Weapon System : Surface-to-Surface Missile Launcher : Heavy;15111303,15111303,Point,
{Symbols_Root}\Appendices\Land\15111400.emf,64,Weapon/Weapon System : Mortar,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Mortar;S*GPEWO---*****;FULL_OCTAGON;Point;Weapon/Weapon System : Mortar;15111400,15111400,Point,
