filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Activities\40110603.emf,64,Incident : Explosion : Mine Explosion,Activities : Main Icon,Activities;Incident;Explosion;Mine Explosion;NEW_AT_2525D;FULL_OCTAGON;Point;Incident : Explosion : Mine Explosion;40110603,40110603,Point,
{Symbols_Root}\Appendices\Activities\40110604.emf,64,Incident : Explosion : Mortar Fire Explosion,Activities : Main Icon,Activities;Incident;Explosion;Mortar Fire Explosion;NEW_AT_2525D;FULL_OCTAGON;Point;Incident : Explosion : Mortar Fire Explosion;40110604,40110604,Point,
{Symbols_Root}\Appendices\Activities\40110605.emf,64,Incident : Explosion : Rocket Explosion,Activities : Main Icon,Activities;Incident;Explosion;Rocket Explosion;NEW_AT_2525D;FULL_OCTAGON;Point;Incident : Explosion : Rocket Explosion;40110605,40110605,Point,
{Symbols_Root}\Appendices\Activities\40110606.emf,64,Incident : Explosion : Bomb Explosion,Activities : Main Icon,Activities;Incident;Explosion;Bomb Explosion;E*IPBC----*****;FULL_OCTAGON;Point;Incident : Explosion : Bomb Explosion;40110606,40110606,Point,
{Symbols_Root}\Appendices\Activities\40120000.emf,64,Civil Disturbance,Activities : Main Icon,Activities;Civil Disturbance;E*IPA-----*****;FULL_OCTAGON;Point;Civil Disturbance;40120000,40120000,Point,
{Symbols_Root}\Appendices\Activities\40120100.emf,64,Civil Disturbance : Demonstration,Activities : Main Icon,Activities;Civil Disturbance;Demonstration;O*OPD-----*****;MAIN;Point;Civil Disturbance : Demonstration;40120100,40120100,Point,
{Symbols_Root}\Appendices\Activities\40130100.emf,64,Operation : Patrolling,Activities : Main Icon,Activities;Operation;Patrolling;O*OPP-----*****;FULL_OCTAGON;Point;Operation : Patrolling;40130100,40130100,Point,
{Symbols_Root}\Appendices\Activities\40130200.emf,64,Operation : Military Information Support Operation (MISO),Activities : Main Icon,Activities;Operation;Military Information Support Operation (MISO);O*OPY-----*****;FULL_OCTAGON;Point;Operation : Military Information Support Operation (MISO);40130200,40130200,Point,
{Symbols_Root}\Appendices\Activities\40130201_0.emf,64,Operation : Military Information Support Operation (MISO) : TV and Radio Propaganda : Unknown,Activities : Main Icon,Activities;Operation;Military Information Support Operation (MISO);TV and Radio Propaganda;Unknown;OUOPYT----*****;FULL_FRAME;Point;Operation : Military Information Support Operation (MISO) : TV and Radio Propaganda : Unknown;40130201_0,40130201_0,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40130201_1.emf,64,Operation : Military Information Support Operation (MISO) : TV and Radio Propaganda : Friend,Activities : Main Icon,Activities;Operation;Military Information Support Operation (MISO);TV and Radio Propaganda;Friend;OFOPYT----*****;FULL_FRAME;Point;Operation : Military Information Support Operation (MISO) : TV and Radio Propaganda : Friend;40130201_1,40130201_1,Point,icon touches frame;
