filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Subsurface\36140300.emf,64,MILCO : Moored,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Moored;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Moored;36140300,36140300,Point,
{Symbols_Root}\Appendices\Subsurface\36140301.emf,64,MILCO : Moored : Moored-Confidence-Level 1,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Moored;MILCO - Moored-Confidence-Level 1;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Moored : Moored-Confidence-Level 1;36140301,36140301,Point,
{Symbols_Root}\Appendices\Subsurface\36140302.emf,64,MILCO : Moored : Moored-Confidence-Level 2,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Moored;MILCO - Moored-Confidence-Level 2;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Moored : Moored-Confidence-Level 2;36140302,36140302,Point,
{Symbols_Root}\Appendices\Subsurface\36140303.emf,64,MILCO : Moored : Moored-Confidence-Level 3,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Moored;MILCO - Moored-Confidence-Level 3;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Moored : Moored-Confidence-Level 3;36140303,36140303,Point,
{Symbols_Root}\Appendices\Subsurface\36140304.emf,64,MILCO : Moored : Moored-Confidence-Level 4,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Moored;MILCO - Moored-Confidence-Level 4;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Moored : Moored-Confidence-Level 4;36140304,36140304,Point,
{Symbols_Root}\Appendices\Subsurface\36140305.emf,64,MILCO : Moored : Moored-Confidence-Level 5,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Moored;MILCO - Moored-Confidence-Level 5;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Moored : Moored-Confidence-Level 5;36140305,36140305,Point,
{Symbols_Root}\Appendices\Subsurface\36140400.emf,64,MILCO : Floating,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Floating;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Floating;36140400,36140400,Point,
{Symbols_Root}\Appendices\Subsurface\36140401.emf,64,MILCO : Floating : Floating-Confidence-Level 1,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Floating;MILCO - Floating-Confidence-Level 1;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Floating : Floating-Confidence-Level 1;36140401,36140401,Point,
{Symbols_Root}\Appendices\Subsurface\36140402.emf,64,MILCO : Floating : Floating-Confidence-Level 2,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Floating;MILCO - Floating-Confidence-Level 2;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Floating : Floating-Confidence-Level 2;36140402,36140402,Point,
{Symbols_Root}\Appendices\Subsurface\36140403.emf,64,MILCO : Floating : Floating-Confidence-Level 3,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Floating;MILCO - Floating-Confidence-Level 3;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Floating : Floating-Confidence-Level 3;36140403,36140403,Point,
