filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,notes
{Symbols_Root}\Appendices\ControlMeasures\25280000.svg,32,Control Measures : Protection Points,Control Measures : Main Icon,Control Measures;Protection Points;Point;Appendices\ControlMeasures\25280000.svg;Control Measures : Protection Points;25280000,
{Symbols_Root}\Appendices\ControlMeasures\25280100.svg,32,Control Measures : Protection Points : Abatis,Control Measures : Main Icon,Control Measures;Protection Points;Abatis;Point;Appendices\ControlMeasures\25280100.svg;Control Measures : Protection Points : Abatis;25280100,
{Symbols_Root}\Appendices\ControlMeasures\25280200.svg,32,Control Measures : Protection Points : Antipersonnel Mine,Control Measures : Main Icon,Control Measures;Protection Points;Antipersonnel Mine;Point;Appendices\ControlMeasures\25280200.svg;Control Measures : Protection Points : Antipersonnel Mine;25280200,
{Symbols_Root}\Appendices\ControlMeasures\25280201.svg,32,Control Measures : Protection Points : Antipersonnel Mine : Antipersonnel Mine with Directional Effects,Control Measures : Main Icon,Control Measures;Protection Points;Antipersonnel Mine;Antipersonnel Mine with Directional Effects;Point;Appendices\ControlMeasures\25280201.svg;Control Measures : Protection Points : Antipersonnel Mine : Antipersonnel Mine with Directional Effects;25280201,
{Symbols_Root}\Appendices\ControlMeasures\25280300.svg,32,Control Measures : Protection Points : Antitank Mine,Control Measures : Main Icon,Control Measures;Protection Points;Antitank Mine;Point;Appendices\ControlMeasures\25280300.svg;Control Measures : Protection Points : Antitank Mine;25280300,
{Symbols_Root}\Appendices\ControlMeasures\25280400.svg,32,Control Measures : Protection Points : Antitank Mine with Handling Device,Control Measures : Main Icon,Control Measures;Protection Points;Antitank Mine with Handling Device;Point;Appendices\ControlMeasures\25280400.svg;Control Measures : Protection Points : Antitank Mine with Handling Device;25280400,
{Symbols_Root}\Appendices\ControlMeasures\25280500.svg,32,Control Measures : Protection Points : Wide Area Antitank Mine,Control Measures : Main Icon,Control Measures;Protection Points;Wide Area Antitank Mine;Point;Appendices\ControlMeasures\25280500.svg;Control Measures : Protection Points : Wide Area Antitank Mine;25280500,
{Symbols_Root}\Appendices\ControlMeasures\25280600.svg,32,Control Measures : Protection Points : Unspecified Mine,Control Measures : Main Icon,Control Measures;Protection Points;Unspecified Mine;Point;Appendices\ControlMeasures\25280600.svg;Control Measures : Protection Points : Unspecified Mine;25280600,
{Symbols_Root}\Appendices\ControlMeasures\25280700.svg,32,Control Measures : Protection Points : Booby Trap,Control Measures : Main Icon,Control Measures;Protection Points;Booby Trap;Point;Appendices\ControlMeasures\25280700.svg;Control Measures : Protection Points : Booby Trap;25280700,
{Symbols_Root}\Appendices\ControlMeasures\25280800.svg,32,Control Measures : Protection Points : Engineer Regulating Point,Control Measures : Main Icon,Control Measures;Protection Points;Engineer Regulating Point;Point;Appendices\ControlMeasures\25280800.svg;Control Measures : Protection Points : Engineer Regulating Point;25280800,
{Symbols_Root}\Appendices\ControlMeasures\25280900.svg,32,Control Measures : Protection Points : Shelter,Control Measures : Main Icon,Control Measures;Protection Points;Shelter;Point;Appendices\ControlMeasures\25280900.svg;Control Measures : Protection Points : Shelter;25280900,
{Symbols_Root}\Appendices\ControlMeasures\25281000.svg,32,Control Measures : Protection Points : Shelter Above Ground,Control Measures : Main Icon,Control Measures;Protection Points;Shelter Above Ground;Point;Appendices\ControlMeasures\25281000.svg;Control Measures : Protection Points : Shelter Above Ground;25281000,
{Symbols_Root}\Appendices\ControlMeasures\25281100.svg,32,Control Measures : Protection Points : Below Ground Shelter,Control Measures : Main Icon,Control Measures;Protection Points;Below Ground Shelter;Point;Appendices\ControlMeasures\25281100.svg;Control Measures : Protection Points : Below Ground Shelter;25281100,
{Symbols_Root}\Appendices\ControlMeasures\25281200.svg,32,Control Measures : Protection Points : Fort,Control Measures : Main Icon,Control Measures;Protection Points;Fort;Point;Appendices\ControlMeasures\25281200.svg;Control Measures : Protection Points : Fort;25281200,
{Symbols_Root}\Appendices\ControlMeasures\25281300.svg,32,Control Measures : Protection Points : Chemical Event,Control Measures : Main Icon,Control Measures;Protection Points;Chemical Event;Point;Appendices\ControlMeasures\25281300.svg;Control Measures : Protection Points : Chemical Event;25281300,
{Symbols_Root}\Appendices\ControlMeasures\25281301.svg,32,Control Measures : Protection Points : Chemical Event : Toxic Industrial Material,Control Measures : Main Icon,Control Measures;Protection Points;Chemical Event;Toxic Industrial Material;Point;Appendices\ControlMeasures\25281301.svg;Control Measures : Protection Points : Chemical Event : Toxic Industrial Material;25281301,
{Symbols_Root}\Appendices\ControlMeasures\25281400.svg,32,Control Measures : Protection Points : Biological Event,Control Measures : Main Icon,Control Measures;Protection Points;Biological Event;Point;Appendices\ControlMeasures\25281400.svg;Control Measures : Protection Points : Biological Event;25281400,
{Symbols_Root}\Appendices\ControlMeasures\25281401.svg,32,Control Measures : Protection Points : Biological Event : Toxic Industrial Material,Control Measures : Main Icon,Control Measures;Protection Points;Biological Event;Toxic Industrial Material;Point;Appendices\ControlMeasures\25281401.svg;Control Measures : Protection Points : Biological Event : Toxic Industrial Material;25281401,
{Symbols_Root}\Appendices\ControlMeasures\25281500.svg,32,Control Measures : Protection Points : Nuclear Event,Control Measures : Main Icon,Control Measures;Protection Points;Nuclear Event;Point;Appendices\ControlMeasures\25281500.svg;Control Measures : Protection Points : Nuclear Event;25281500,
{Symbols_Root}\Appendices\ControlMeasures\25281600.svg,32,Control Measures : Protection Points : Nuclear Fallout Producing Event,Control Measures : Main Icon,Control Measures;Protection Points;Nuclear Fallout Producing Event;Point;Appendices\ControlMeasures\25281600.svg;Control Measures : Protection Points : Nuclear Fallout Producing Event;25281600,
{Symbols_Root}\Appendices\ControlMeasures\25281700.svg,32,Control Measures : Protection Points : Radiological,Control Measures : Main Icon,Control Measures;Protection Points;Radiological;Point;Appendices\ControlMeasures\25281700.svg;Control Measures : Protection Points : Radiological;25281700,
{Symbols_Root}\Appendices\ControlMeasures\25281701.svg,32,Control Measures : Protection Points : Radiological : Toxic Industrial Material,Control Measures : Main Icon,Control Measures;Protection Points;Radiological;Toxic Industrial Material;Point;Appendices\ControlMeasures\25281701.svg;Control Measures : Protection Points : Radiological : Toxic Industrial Material;25281701,
{Symbols_Root}\Appendices\ControlMeasures\25281800.svg,32,Control Measures : Protection Points : General Decontamination Point/Site,Control Measures : Main Icon,Control Measures;Protection Points;General Decontamination Point/Site;Point;Appendices\ControlMeasures\25281800.svg;Control Measures : Protection Points : General Decontamination Point/Site;25281800,
{Symbols_Root}\Appendices\ControlMeasures\25281801.svg,32,Control Measures : Protection Points : General Decontamination Point/Site : Alternate,Control Measures : Main Icon,Control Measures;Protection Points;General Decontamination Point/Site;Alternate;Point;Appendices\ControlMeasures\25281801.svg;Control Measures : Protection Points : General Decontamination Point/Site : Alternate;25281801,
{Symbols_Root}\Appendices\ControlMeasures\25281802.svg,32,Control Measures : Protection Points : General Decontamination Point/Site : Equipment,Control Measures : Main Icon,Control Measures;Protection Points;General Decontamination Point/Site;Equipment;Point;Appendices\ControlMeasures\25281802.svg;Control Measures : Protection Points : General Decontamination Point/Site : Equipment;25281802,
{Symbols_Root}\Appendices\ControlMeasures\25281803.svg,32,Control Measures : Protection Points : General Decontamination Point/Site : Troop,Control Measures : Main Icon,Control Measures;Protection Points;General Decontamination Point/Site;Troop;Point;Appendices\ControlMeasures\25281803.svg;Control Measures : Protection Points : General Decontamination Point/Site : Troop;25281803,
{Symbols_Root}\Appendices\ControlMeasures\25281804.svg,32,Control Measures : Protection Points : General Decontamination Point/Site : Equipment/Troop,Control Measures : Main Icon,Control Measures;Protection Points;General Decontamination Point/Site;Equipment/Troop;Point;Appendices\ControlMeasures\25281804.svg;Control Measures : Protection Points : General Decontamination Point/Site : Equipment/Troop;25281804,
{Symbols_Root}\Appendices\ControlMeasures\25281805.svg,32,Control Measures : Protection Points : General Decontamination Point/Site : Operational,Control Measures : Main Icon,Control Measures;Protection Points;General Decontamination Point/Site;Operational;Point;Appendices\ControlMeasures\25281805.svg;Control Measures : Protection Points : General Decontamination Point/Site : Operational;25281805,
{Symbols_Root}\Appendices\ControlMeasures\25281806.svg,32,Control Measures : Protection Points : General Decontamination Point/Site : Thorough,Control Measures : Main Icon,Control Measures;Protection Points;General Decontamination Point/Site;Thorough;Point;Appendices\ControlMeasures\25281806.svg;Control Measures : Protection Points : General Decontamination Point/Site : Thorough;25281806,
{Symbols_Root}\Appendices\ControlMeasures\25281807.svg,32,Control Measures : Protection Points : General Decontamination Point/Site : Main Equipment,Control Measures : Main Icon,Control Measures;Protection Points;General Decontamination Point/Site;Main Equipment;Point;Appendices\ControlMeasures\25281807.svg;Control Measures : Protection Points : General Decontamination Point/Site : Main Equipment;25281807,
{Symbols_Root}\Appendices\ControlMeasures\25281808.svg,32,Control Measures : Protection Points : General Decontamination Point/Site : Forward Troop,Control Measures : Main Icon,Control Measures;Protection Points;General Decontamination Point/Site;Forward Troop;Point;Appendices\ControlMeasures\25281808.svg;Control Measures : Protection Points : General Decontamination Point/Site : Forward Troop;25281808,
{Symbols_Root}\Appendices\ControlMeasures\25281809.svg,32,Control Measures : Protection Points : General Decontamination Point/Site : Wounded Personnel,Control Measures : Main Icon,Control Measures;Protection Points;General Decontamination Point/Site;Wounded Personnel;Point;Appendices\ControlMeasures\25281809.svg;Control Measures : Protection Points : General Decontamination Point/Site : Wounded Personnel;25281809,
{Symbols_Root}\Appendices\ControlMeasures\25281900.svg,32,Control Measures : Protection Points : Tetrahedrons-Dragons Teeth-and Other Similar Obstacles,Control Measures : Main Icon,Control Measures;Protection Points;Tetrahedrons-Dragons Teeth-and Other Similar Obstacles;Point;Appendices\ControlMeasures\25281900.svg;Control Measures : Protection Points : Tetrahedrons-Dragons Teeth-and Other Similar Obstacles;25281900,
{Symbols_Root}\Appendices\ControlMeasures\25281901.svg,32,Control Measures : Protection Points : Tetrahedrons-Dragons Teeth-and Other Similar Obstacles : Fixed and Prefabricated,Control Measures : Main Icon,Control Measures;Protection Points;Tetrahedrons-Dragons Teeth-and Other Similar Obstacles;Fixed and Prefabricated;Point;Appendices\ControlMeasures\25281901.svg;Control Measures : Protection Points : Tetrahedrons-Dragons Teeth-and Other Similar Obstacles : Fixed and Prefabricated;25281901,
{Symbols_Root}\Appendices\ControlMeasures\25281902.svg,32,Control Measures : Protection Points : Tetrahedrons-Dragons Teeth-and Other Similar Obstacles : Movable,Control Measures : Main Icon,Control Measures;Protection Points;Tetrahedrons-Dragons Teeth-and Other Similar Obstacles;Movable;Point;Appendices\ControlMeasures\25281902.svg;Control Measures : Protection Points : Tetrahedrons-Dragons Teeth-and Other Similar Obstacles : Movable;25281902,
{Symbols_Root}\Appendices\ControlMeasures\25281903.svg,32,Control Measures : Protection Points : Tetrahedrons-Dragons Teeth-and Other Similar Obstacles : Movable and Prefabricated,Control Measures : Main Icon,Control Measures;Protection Points;Tetrahedrons-Dragons Teeth-and Other Similar Obstacles;Movable and Prefabricated;Point;Appendices\ControlMeasures\25281903.svg;Control Measures : Protection Points : Tetrahedrons-Dragons Teeth-and Other Similar Obstacles : Movable and Prefabricated;25281903,
{Symbols_Root}\Appendices\ControlMeasures\25282000.svg,32,Control Measures : Protection Points : Vertical Obstructions,Control Measures : Main Icon,Control Measures;Protection Points;Vertical Obstructions;Point;Appendices\ControlMeasures\25282000.svg;Control Measures : Protection Points : Vertical Obstructions;25282000,
{Symbols_Root}\Appendices\ControlMeasures\25282001.svg,32,Control Measures : Protection Points : Vertical Obstructions : Tower-Low,Control Measures : Main Icon,Control Measures;Protection Points;Vertical Obstructions;Tower-Low;Point;Appendices\ControlMeasures\25282001.svg;Control Measures : Protection Points : Vertical Obstructions : Tower-Low;25282001,
{Symbols_Root}\Appendices\ControlMeasures\25282002.svg,32,Control Measures : Protection Points : Vertical Obstructions : Tower-High,Control Measures : Main Icon,Control Measures;Protection Points;Vertical Obstructions;Tower-High;Point;Appendices\ControlMeasures\25282002.svg;Control Measures : Protection Points : Vertical Obstructions : Tower-High;25282002,
{Symbols_Root}\Appendices\ControlMeasures\25282003.svg,32,Control Measures : Protection Points : Vertical Obstructions : Overhead Wire,Control Measures : Main Icon,Control Measures;Protection Points;Vertical Obstructions;Overhead Wire;Point;Appendices\ControlMeasures\25282003.svg;Control Measures : Protection Points : Vertical Obstructions : Overhead Wire;25282003,
{Symbols_Root}\Appendices\ControlMeasures\25320000.svg,32,Control Measures : Sustainment Points,Control Measures : Main Icon,Control Measures;Sustainment Points;Point;Appendices\ControlMeasures\25320000.svg;Control Measures : Sustainment Points;25320000,
{Symbols_Root}\Appendices\ControlMeasures\25320100.svg,32,Control Measures : Sustainment Points : Ambulance Exchange Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Ambulance Exchange Point;Point;Appendices\ControlMeasures\25320100.svg;Control Measures : Sustainment Points : Ambulance Exchange Point;25320100,
{Symbols_Root}\Appendices\ControlMeasures\25320200.svg,32,Control Measures : Sustainment Points : Ammunition Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Ammunition Supply Point;Point;Appendices\ControlMeasures\25320200.svg;Control Measures : Sustainment Points : Ammunition Supply Point;25320200,
{Symbols_Root}\Appendices\ControlMeasures\25320310.svg,32,Control Measures : Sustainment Points : Ammunition Transfer Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Ammunition Transfer Point;Point;Appendices\ControlMeasures\25320310.svg;Control Measures : Sustainment Points : Ammunition Transfer Point;25320310,
{Symbols_Root}\Appendices\ControlMeasures\25320400.svg,32,Control Measures : Sustainment Points : Cannibalization Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Cannibalization Point;Point;Appendices\ControlMeasures\25320400.svg;Control Measures : Sustainment Points : Cannibalization Point;25320400,
{Symbols_Root}\Appendices\ControlMeasures\25320500.svg,32,Control Measures : Sustainment Points : Casualty Collection Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Casualty Collection Point;Point;Appendices\ControlMeasures\25320500.svg;Control Measures : Sustainment Points : Casualty Collection Point;25320500,
{Symbols_Root}\Appendices\ControlMeasures\25320600.svg,32,Control Measures : Sustainment Points : Civilian Collection Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Civilian Collection Point;Point;Appendices\ControlMeasures\25320600.svg;Control Measures : Sustainment Points : Civilian Collection Point;25320600,
{Symbols_Root}\Appendices\ControlMeasures\25320700.svg,32,Control Measures : Sustainment Points : Detainee Collection Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Detainee Collection Point;Point;Appendices\ControlMeasures\25320700.svg;Control Measures : Sustainment Points : Detainee Collection Point;25320700,
{Symbols_Root}\Appendices\ControlMeasures\25320800.svg,32,Control Measures : Sustainment Points : Enemy Prisoner of War Collection Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Enemy Prisoner of War Collection Point;Point;Appendices\ControlMeasures\25320800.svg;Control Measures : Sustainment Points : Enemy Prisoner of War Collection Point;25320800,
{Symbols_Root}\Appendices\ControlMeasures\25320900.svg,32,Control Measures : Sustainment Points : Logistics Release Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Logistics Release Point;Point;Appendices\ControlMeasures\25320900.svg;Control Measures : Sustainment Points : Logistics Release Point;25320900,
{Symbols_Root}\Appendices\ControlMeasures\25321000.svg,32,Control Measures : Sustainment Points : Maintenance Collection Point (MCP),Control Measures : Main Icon,Control Measures;Sustainment Points;Maintenance Collection Point (MCP);Point;Appendices\ControlMeasures\25321000.svg;Control Measures : Sustainment Points : Maintenance Collection Point (MCP);25321000,
{Symbols_Root}\Appendices\ControlMeasures\25321100.svg,32,Control Measures : Sustainment Points : Medical Evacuation Point (MEDEVAC) Pick-Up Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Medical Evacuation Point (MEDEVAC) Pick-Up Point;Point;Appendices\ControlMeasures\25321100.svg;Control Measures : Sustainment Points : Medical Evacuation Point (MEDEVAC) Pick-Up Point;25321100,
{Symbols_Root}\Appendices\ControlMeasures\25321200.svg,32,Control Measures : Sustainment Points : Rearm-Refuel and Resupply Point (R3P),Control Measures : Main Icon,Control Measures;Sustainment Points;Rearm-Refuel and Resupply Point (R3P);Point;Appendices\ControlMeasures\25321200.svg;Control Measures : Sustainment Points : Rearm-Refuel and Resupply Point (R3P);25321200,
{Symbols_Root}\Appendices\ControlMeasures\25321300.svg,32,Control Measures : Sustainment Points : Refuel on the Move (ROM) Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Refuel on the Move (ROM) Point;Point;Appendices\ControlMeasures\25321300.svg;Control Measures : Sustainment Points : Refuel on the Move (ROM) Point;25321300,
{Symbols_Root}\Appendices\ControlMeasures\25321400.svg,32,Control Measures : Sustainment Points : Traffic Control Post (TCP),Control Measures : Main Icon,Control Measures;Sustainment Points;Traffic Control Post (TCP);Point;Appendices\ControlMeasures\25321400.svg;Control Measures : Sustainment Points : Traffic Control Post (TCP);25321400,
{Symbols_Root}\Appendices\ControlMeasures\25321500.svg,32,Control Measures : Sustainment Points : Trailer Transfer Point (TTP),Control Measures : Main Icon,Control Measures;Sustainment Points;Trailer Transfer Point (TTP);Point;Appendices\ControlMeasures\25321500.svg;Control Measures : Sustainment Points : Trailer Transfer Point (TTP);25321500,
{Symbols_Root}\Appendices\ControlMeasures\25321600.svg,32,Control Measures : Sustainment Points : Unit Maintenance Collection Point (UNCP),Control Measures : Main Icon,Control Measures;Sustainment Points;Unit Maintenance Collection Point (UNCP);Point;Appendices\ControlMeasures\25321600.svg;Control Measures : Sustainment Points : Unit Maintenance Collection Point (UNCP);25321600,
{Symbols_Root}\Appendices\ControlMeasures\25321700.svg,32,Control Measures : Sustainment Points : General Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;Point;Appendices\ControlMeasures\25321700.svg;Control Measures : Sustainment Points : General Supply Point;25321700,
{Symbols_Root}\Appendices\ControlMeasures\25321701.svg,32,Control Measures : Sustainment Points : General Supply Point : NATO Class I Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;NATO Class I Supply Point;Point;Appendices\ControlMeasures\25321701.svg;Control Measures : Sustainment Points : General Supply Point : NATO Class I Supply Point;25321701,
{Symbols_Root}\Appendices\ControlMeasures\25321702.svg,32,Control Measures : Sustainment Points : General Supply Point : NATO Class II Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;NATO Class II Supply Point;Point;Appendices\ControlMeasures\25321702.svg;Control Measures : Sustainment Points : General Supply Point : NATO Class II Supply Point;25321702,
{Symbols_Root}\Appendices\ControlMeasures\25321703.svg,32,Control Measures : Sustainment Points : General Supply Point : NATO Class III Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;NATO Class III Supply Point;Point;Appendices\ControlMeasures\25321703.svg;Control Measures : Sustainment Points : General Supply Point : NATO Class III Supply Point;25321703,
{Symbols_Root}\Appendices\ControlMeasures\25321704.svg,32,Control Measures : Sustainment Points : General Supply Point : NATO Class IV Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;NATO Class IV Supply Point;Point;Appendices\ControlMeasures\25321704.svg;Control Measures : Sustainment Points : General Supply Point : NATO Class IV Supply Point;25321704,
{Symbols_Root}\Appendices\ControlMeasures\25321705.svg,32,Control Measures : Sustainment Points : General Supply Point : NATO Class V Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;NATO Class V Supply Point;Point;Appendices\ControlMeasures\25321705.svg;Control Measures : Sustainment Points : General Supply Point : NATO Class V Supply Point;25321705,
{Symbols_Root}\Appendices\ControlMeasures\25321706.svg,32,Control Measures : Sustainment Points : General Supply Point : NATO Multiple Class Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;NATO Multiple Class Supply Point;Point;Appendices\ControlMeasures\25321706.svg;Control Measures : Sustainment Points : General Supply Point : NATO Multiple Class Supply Point;25321706,
{Symbols_Root}\Appendices\ControlMeasures\25321707.svg,32,Control Measures : Sustainment Points : General Supply Point : US Class I Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;US Class I Supply Point;Point;Appendices\ControlMeasures\25321707.svg;Control Measures : Sustainment Points : General Supply Point : US Class I Supply Point;25321707,
{Symbols_Root}\Appendices\ControlMeasures\25321708.svg,32,Control Measures : Sustainment Points : General Supply Point : US Class II Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;US Class II Supply Point;Point;Appendices\ControlMeasures\25321708.svg;Control Measures : Sustainment Points : General Supply Point : US Class II Supply Point;25321708,
{Symbols_Root}\Appendices\ControlMeasures\25321709.svg,32,Control Measures : Sustainment Points : General Supply Point : US Class III Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;US Class III Supply Point;Point;Appendices\ControlMeasures\25321709.svg;Control Measures : Sustainment Points : General Supply Point : US Class III Supply Point;25321709,
{Symbols_Root}\Appendices\ControlMeasures\25321710.svg,32,Control Measures : Sustainment Points : General Supply Point : US Class IV Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;US Class IV Supply Point;Point;Appendices\ControlMeasures\25321710.svg;Control Measures : Sustainment Points : General Supply Point : US Class IV Supply Point;25321710,
{Symbols_Root}\Appendices\ControlMeasures\25321711.svg,32,Control Measures : Sustainment Points : General Supply Point : US Class V Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;US Class V Supply Point;Point;Appendices\ControlMeasures\25321711.svg;Control Measures : Sustainment Points : General Supply Point : US Class V Supply Point;25321711,
{Symbols_Root}\Appendices\ControlMeasures\25321712.svg,32,Control Measures : Sustainment Points : General Supply Point : US Class VI Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;US Class VI Supply Point;Point;Appendices\ControlMeasures\25321712.svg;Control Measures : Sustainment Points : General Supply Point : US Class VI Supply Point;25321712,
{Symbols_Root}\Appendices\ControlMeasures\25321713.svg,32,Control Measures : Sustainment Points : General Supply Point : US Class VII Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;US Class VII Supply Point;Point;Appendices\ControlMeasures\25321713.svg;Control Measures : Sustainment Points : General Supply Point : US Class VII Supply Point;25321713,
{Symbols_Root}\Appendices\ControlMeasures\25321714.svg,32,Control Measures : Sustainment Points : General Supply Point : US Class VIII Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;US Class VIII Supply Point;Point;Appendices\ControlMeasures\25321714.svg;Control Measures : Sustainment Points : General Supply Point : US Class VIII Supply Point;25321714,
{Symbols_Root}\Appendices\ControlMeasures\25321715.svg,32,Control Measures : Sustainment Points : General Supply Point : US Class IX Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;US Class IX Supply Point;Point;Appendices\ControlMeasures\25321715.svg;Control Measures : Sustainment Points : General Supply Point : US Class IX Supply Point;25321715,
{Symbols_Root}\Appendices\ControlMeasures\25321716.svg,32,Control Measures : Sustainment Points : General Supply Point : US Class X Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;General Supply Point;US Class X Supply Point;Point;Appendices\ControlMeasures\25321716.svg;Control Measures : Sustainment Points : General Supply Point : US Class X Supply Point;25321716,
{Symbols_Root}\Appendices\ControlMeasures\25321800.svg,32,Control Measures : Sustainment Points : Medical Supply Point,Control Measures : Main Icon,Control Measures;Sustainment Points;Medical Supply Point;Point;Appendices\ControlMeasures\25321800.svg;Control Measures : Sustainment Points : Medical Supply Point;25321800,
