filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\ControlMeasures\25170100.emf,64,Air Corridors : Air Corridor,Control Measure : Line,Control Measure;Airspace Control (Corridors) Areas;Air Corridor;G*GPALC---****X;MAIN;Line;Air Corridors : Air Corridor;25170100,25170100,Line,
{Symbols_Root}\Appendices\ControlMeasures\25170200.emf,64,Air Corridors : Low Level Transit Route,Control Measure : Line,Control Measure;Airspace Control (Corridors) Areas;Low Level Transit Route;G*GPALL---****X;MAIN;Line;Air Corridors : Low Level Transit Route;25170200,25170200,Line,
{Symbols_Root}\Appendices\ControlMeasures\25170300.emf,64,Air Corridors : Minimum-Risk Route,Control Measure : Line,Control Measure;Airspace Control (Corridors) Areas;Minimum-Risk Route;G*GPALM---****X;MAIN;Line;Air Corridors : Minimum-Risk Route;25170300,25170300,Line,
{Symbols_Root}\Appendices\ControlMeasures\25170400.emf,64,Air Corridors : Safe Lane,Control Measure : Line,Control Measure;Airspace Control (Corridors) Areas;Safe Lane;NEW_AT_2525D;MAIN;Line;Air Corridors : Safe Lane;25170400,25170400,Line,
{Symbols_Root}\Appendices\ControlMeasures\25170500.emf,64,Air Corridors : Standard Use Army Aircraft Flight Route,Control Measure : Line,Control Measure;Airspace Control (Corridors) Areas;Standard Use Army Aircraft Flight Route;G*GPALS---****X;MAIN;Line;Air Corridors : Standard Use Army Aircraft Flight Route;25170500,25170500,Line,
{Symbols_Root}\Appendices\ControlMeasures\25170600.emf,64,Air Corridors : Transit Corridor,Control Measure : Line,Control Measure;Airspace Control (Corridors) Areas;Transit Corridor;NEW_AT_2525D;MAIN;Line;Air Corridors : Transit Corridor;25170600,25170600,Line,
{Symbols_Root}\Appendices\ControlMeasures\25170700.emf,64,Air Corridors : Unmanned Aircraft (UA) Route,Control Measure : Line,Control Measure;Airspace Control (Corridors) Areas;Unmanned Aircraft (UA) Route;G*GPALU---****X;MAIN;Line;Air Corridors : Unmanned Aircraft (UA) Route;25170700,25170700,Line,
{Symbols_Root}\Appendices\ControlMeasures\25190100.emf,64,Airspace Control Lines : Identification Friend or Foe Off Line,Control Measure : Line,Control Measure;Airspace Control Lines;Identification Friend or Foe Off Line;NEW_AT_2525D;MAIN;Line;Airspace Control Lines : Identification Friend or Foe Off Line;25190100,25190100,Line,
{Symbols_Root}\Appendices\ControlMeasures\25190200.emf,64,Airspace Control Lines : Identification Friend or Foe On Line,Control Measure : Line,Control Measure;Airspace Control Lines;Identification Friend or Foe On Line;NEW_AT_2525D;MAIN;Line;Airspace Control Lines : Identification Friend or Foe On Line;25190200,25190200,Line,
{Symbols_Root}\Appendices\ControlMeasures\25218400.emf,64,Maritime Points : Navigational,Control Measure : Line,Control Measure;Maritime Control Points;Navigational;G*OPHN----****X;MAIN;Line;Maritime Points : Navigational;25218400,25218400,Line,
{Symbols_Root}\Appendices\ControlMeasures\25220100.emf,64,Maritime Lines : Bearing Line,Control Measure : Line,Control Measure;Maritime Control Lines;Bearing Line;G*OPB-----****X;MAIN;Line;Maritime Lines : Bearing Line;25220100,25220100,Line,
{Symbols_Root}\Appendices\ControlMeasures\25220101.emf,64,Maritime Lines : Bearing Line : Electronic,Control Measure : Line,Control Measure;Maritime Control Lines;Bearing Line;Electronic;G*OPBE----****X;MAIN;Line;Maritime Lines : Bearing Line : Electronic;25220101,25220101,Line,
{Symbols_Root}\Appendices\ControlMeasures\25220102.emf,64,Maritime Lines : Bearing Line : Electronic Warfare (EW),Control Measure : Line,Control Measure;Maritime Control Lines;Bearing Line;Electronic Warfare (EW);NEW_AT_2525D;MAIN;Line;Maritime Lines : Bearing Line : Electronic Warfare (EW);25220102,25220102,Line,
{Symbols_Root}\Appendices\ControlMeasures\25220103.emf,64,Maritime Lines : Bearing Line : Acoustic,Control Measure : Line,Control Measure;Maritime Control Lines;Bearing Line;Acoustic;G*OPBA----****X;MAIN;Line;Maritime Lines : Bearing Line : Acoustic;25220103,25220103,Line,
{Symbols_Root}\Appendices\ControlMeasures\25220104.emf,64,Maritime Lines : Bearing Line : Acoustic (Ambiguous),Control Measure : Line,Control Measure;Maritime Control Lines;Bearing Line;Acoustic (Ambiguous);NEW_AT_2525D;MAIN;Line;Maritime Lines : Bearing Line : Acoustic (Ambiguous);25220104,25220104,Line,
{Symbols_Root}\Appendices\ControlMeasures\25220105.emf,64,Maritime Lines : Bearing Line : Torpedo,Control Measure : Line,Control Measure;Maritime Control Lines;Bearing Line;Torpedo;G*OPBT----****X;MAIN;Line;Maritime Lines : Bearing Line : Torpedo;25220105,25220105,Line,
{Symbols_Root}\Appendices\ControlMeasures\25220106.emf,64,Maritime Lines : Bearing Line : Electro-Optical Intercept,Control Measure : Line,Control Measure;Maritime Control Lines;Bearing Line;Electro-Optical Intercept;G*OPBO----****X;MAIN;Line;Maritime Lines : Bearing Line : Electro-Optical Intercept;25220106,25220106,Line,
{Symbols_Root}\Appendices\ControlMeasures\25220107.emf,64,Maritime Lines : Bearing Line : Jammer,Control Measure : Line,Control Measure;Maritime Control Lines;Bearing Line;Jammer;NEW_AT_2525D;MAIN;Line;Maritime Lines : Bearing Line : Jammer;25220107,25220107,Line,
{Symbols_Root}\Appendices\ControlMeasures\25220108.emf,64,Maritime Lines : Bearing Line : Radio Direction Finder (RDF),Control Measure : Line,Control Measure;Maritime Control Lines;Bearing Line;Radio Direction Finder (RDF);NEW_AT_2525D;MAIN;Line;Maritime Lines : Bearing Line : Radio Direction Finder (RDF);25220108,25220108,Line,
{Symbols_Root}\Appendices\ControlMeasures\25230100.emf,64,Deception : Decoy/Dummy,Control Measure : Line,Control Measure;Deception;Decoy/Dummy;gct_open_triangle;G*GPPD----****X;MAIN;Line;Deception : Decoy/Dummy;25230100,25230100,Line,
{Symbols_Root}\Appendices\ControlMeasures\25230200.emf,64,Deception : Decoy/Dummy/Feint,Control Measure : Line,Control Measure;Deception;Decoy/Dummy/Feint;NEW_AT_2525D;MAIN;Line;Deception : Decoy/Dummy/Feint;25230200,25230200,Line,
{Symbols_Root}\Appendices\ControlMeasures\25240701.emf,64,Fires Areas : Linear Targets : Linear Target,Control Measure : Line,Control Measure;Fires Areas;Linear Targets;Linear Target;G*FPLT----****X;MAIN;Line;Fires Areas : Linear Targets : Linear Target;25240701,25240701,Line,
{Symbols_Root}\Appendices\ControlMeasures\25240702.emf,64,Fires Areas : Linear Targets : Linear Smoke Target,Control Measure : Line,Control Measure;Fires Areas;Linear Targets;Linear Smoke Target;G*FPLTS---****X;MAIN;Line;Fires Areas : Linear Targets : Linear Smoke Target;25240702,25240702,Line,
{Symbols_Root}\Appendices\ControlMeasures\25240703.emf,64,Fires Areas : Linear Targets : Final Protective Fire (FPF),Control Measure : Line,Control Measure;Fires Areas;Linear Targets;Final Protective Fire (FPF);G*FPLTF---****X;MAIN;Line;Fires Areas : Linear Targets : Final Protective Fire (FPF);25240703,25240703,Line,
{Symbols_Root}\Appendices\ControlMeasures\25260100.emf,64,Fire Lines : Fire Support Coordination Line (FSCL),Control Measure : Line,Control Measure;Fire Lines;Fire Support Coordination Line (FSCL);G*FPLCF---****X;MAIN;Line;Fire Lines : Fire Support Coordination Line (FSCL);25260100,25260100,Line,
{Symbols_Root}\Appendices\ControlMeasures\25260200.emf,64,Fire Lines : Coordinated Fire Line (CFL),Control Measure : Line,Control Measure;Fire Lines;Coordinated Fire Line (CFL);G*FPLCC---****X;MAIN;Line;Fire Lines : Coordinated Fire Line (CFL);25260200,25260200,Line,
{Symbols_Root}\Appendices\ControlMeasures\25260300.emf,64,Fire Lines : No Fire Line,Control Measure : Line,Control Measure;Fire Lines;No Fire Line;G*FPLCN---****X;MAIN;Line;Fire Lines : No Fire Line;25260300,25260300,Line,
{Symbols_Root}\Appendices\ControlMeasures\25260400.emf,64,Fire Lines : Battlefield Coordination Line,Control Measure : Line,Control Measure;Fire Lines;Battlefield Coordination Line;NEW_AT_2525D;MAIN;Line;Fire Lines : Battlefield Coordination Line;25260400,25260400,Line,
{Symbols_Root}\Appendices\ControlMeasures\25260500.emf,64,Fire Lines : Restrictive Fire Line,Control Measure : Line,Control Measure;Fire Lines;Restrictive Fire Line;G*FPLCR---****X;MAIN;Line;Fire Lines : Restrictive Fire Line;25260500,25260500,Line,
