filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,notes
{Symbols_Root}\Appendices\Land\10141400.emf,32,Protection : Mine Clearing,Land Units : Main Icon,Land Units;Protection;Mine Clearing;Appendices\Land\10141400.svg;Point;Protection : Mine Clearing;10141400,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10141500.emf,32,Protection : Mine Launching,Land Units : Main Icon,Land Units;Protection;Mine Launching;Appendices\Land\10141500.svg;Point;Protection : Mine Launching;10141500,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10141600.emf,32,Protection : Mine Laying,Land Units : Main Icon,Land Units;Protection;Mine Laying;Appendices\Land\10141600.svg;Point;Protection : Mine Laying;10141600,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10141700.emf,32,Protection : Security,Land Units : Main Icon,Land Units;Protection;Security;Appendices\Land\10141700.svg;Point;Protection : Security;10141700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10141701.emf,32,Protection : Security : Mechanized,Land Units : Main Icon,Land Units;Protection;Security;Mechanized;Appendices\Land\10141701.svg;Point;Protection : Security : Mechanized;10141701,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10141702.emf,32,Protection : Security : Motorized,Land Units : Main Icon,Land Units;Protection;Security;Motorized;Appendices\Land\10141702.svg;Point;Protection : Security : Motorized;10141702,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10141800.emf,32,Protection : Search and Rescue,Land Units : Main Icon,Land Units;Protection;Search and Rescue;Appendices\Land\10141800.svg;Point;Protection : Search and Rescue;10141800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10141900.emf,32,Protection : Security Police (Air),Land Units : Main Icon,Land Units;Protection;Security Police (Air);Appendices\Land\10141900.svg;Point;Protection : Security Police (Air);10141900,icon is MAIN_2;image file does not exist;
{Symbols_Root}\Appendices\Land\10142000.emf,32,Protection : Shore Patrol,Land Units : Main Icon,Land Units;Protection;Shore Patrol;Appendices\Land\10142000.svg;Point;Protection : Shore Patrol;10142000,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10142100.emf,32,Protection : Topographic,Land Units : Main Icon,Land Units;Protection;Topographic;Appendices\Land\10142100.svg;Point;Protection : Topographic;10142100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10150100.emf,32,Intelligence : Analysis,Land Units : Main Icon,Land Units;Intelligence;Analysis;Appendices\Land\10150100.svg;Point;Intelligence : Analysis;10150100,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10150200.emf,32,Intelligence : Counterintelligence,Land Units : Main Icon,Land Units;Intelligence;Counterintelligence;Appendices\Land\10150200.svg;Point;Intelligence : Counterintelligence;10150200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10150300.emf,32,Intelligence : Direction Finding,Land Units : Main Icon,Land Units;Intelligence;Direction Finding;Appendices\Land\10150300.svg;Point;Intelligence : Direction Finding;10150300,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10150400.emf,32,Intelligence : Electronic Ranging,Land Units : Main Icon,Land Units;Intelligence;Electronic Ranging;Appendices\Land\10150400.svg;Point;Intelligence : Electronic Ranging;10150400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10150500.emf,32,Intelligence : Electronic Warfare,Land Units : Main Icon,Land Units;Intelligence;Electronic Warfare;Appendices\Land\10150500.svg;Point;Intelligence : Electronic Warfare;10150500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10150501.emf,32,Intelligence : Electronic Warfare : Analysis,Land Units : Main Icon,Land Units;Intelligence;Electronic Warfare;Analysis;Appendices\Land\10150501.svg;Point;Intelligence : Electronic Warfare : Analysis;10150501,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10150502.emf,32,Intelligence : Electronic Warfare : Direction Finding,Land Units : Main Icon,Land Units;Intelligence;Electronic Warfare;Direction Finding;Appendices\Land\10150502.svg;Point;Intelligence : Electronic Warfare : Direction Finding;10150502,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10150503.emf,32,Intelligence : Electronic Warfare : Intercept,Land Units : Main Icon,Land Units;Intelligence;Electronic Warfare;Intercept;Appendices\Land\10150503.svg;Point;Intelligence : Electronic Warfare : Intercept;10150503,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10150504_2.emf,32,Intelligence : Electronic Warfare : Jamming,Land Units : Main Icon,Land Units;Intelligence;Electronic Warfare;Jamming;Appendices\Land\10150504_2.svg;Point;Intelligence : Electronic Warfare : Jamming;10150504,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10150505.emf,32,Intelligence : Electronic Warfare : Search,Land Units : Main Icon,Land Units;Intelligence;Electronic Warfare;Search;Appendices\Land\10150505.svg;Point;Intelligence : Electronic Warfare : Search;10150505,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10150600.emf,32,Intelligence : Intercept (Search and Recording),Land Units : Main Icon,Land Units;Intelligence;Intercept (Search and Recording);Appendices\Land\10150600.svg;Point;Intelligence : Intercept (Search and Recording);10150600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10150700.emf,32,Intelligence : Interrogation,Land Units : Main Icon,Land Units;Intelligence;Interrogation;Appendices\Land\10150700.svg;Point;Intelligence : Interrogation;10150700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10150800_2.emf,32,Intelligence : Jamming,Land Units : Main Icon,Land Units;Intelligence;Jamming;Appendices\Land\;Point;Intelligence : Jamming;10150800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10150900.emf,32,Intelligence : Joint Intelligence Center,Land Units : Main Icon,Land Units;Intelligence;Joint Intelligence Center;Appendices\Land\10150900.svg;Point;Intelligence : Joint Intelligence Center;10150900,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10151000.emf,32,Intelligence : Military Intelligence,Land Units : Main Icon,Land Units;Intelligence;Military Intelligence;Appendices\Land\10151000.svg;Point;Intelligence : Military Intelligence;10151000,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10151100.emf,32,Intelligence : Search,Land Units : Main Icon,Land Units;Intelligence;Search;Appendices\Land\10151100.svg;Point;Intelligence : Search;10151100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10151200.emf,32,Intelligence : Sensor,Land Units : Main Icon,Land Units;Intelligence;Sensor;Appendices\Land\10151200.svg;Point;Intelligence : Sensor;10151200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10160000.emf,32,Sustainment,Land Units : Main Icon,Land Units;Sustainment;Appendices\Land\10160000.svg;Point;Sustainment;10160000,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10160100.emf,32,Sustainment : Administrative,Land Units : Main Icon,Land Units;Sustainment;Administrative;Appendices\Land\10160100.svg;Point;Sustainment : Administrative;10160100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10160200_2.emf,32,Sustainment : All Classes of Supply,Land Units : Main Icon,Land Units;Sustainment;All Classes of Supply;Appendices\Land\;Point;Sustainment : All Classes of Supply;10160200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10160300.emf,32,Sustainment : Airport of Debarkation/Airport of Embarkation,Land Units : Main Icon,Land Units;Sustainment;Airport of Debarkation/Airport of Embarkation;Appendices\Land\10160300.svg;Point;Sustainment : Airport of Debarkation/Airport of Embarkation;10160300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10160400.emf,32,Sustainment : Ammunition,Land Units : Main Icon,Land Units;Sustainment;Ammunition;Appendices\Land\10160400.svg;Point;Sustainment : Ammunition;10160400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10160500.emf,32,Sustainment : Band,Land Units : Main Icon,Land Units;Sustainment;Band;Appendices\Land\10160500.svg;Point;Sustainment : Band;10160500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10160600.emf,32,Sustainment : Combat Service Support,Land Units : Main Icon,Land Units;Sustainment;Combat Service Support;Appendices\Land\10160600.svg;Point;Sustainment : Combat Service Support;10160600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10160700.emf,32,Sustainment : Finance,Land Units : Main Icon,Land Units;Sustainment;Finance;Appendices\Land\10160700.svg;Point;Sustainment : Finance;10160700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10160800.emf,32,Sustainment : Judge Advocate General,Land Units : Main Icon,Land Units;Sustainment;Judge Advocate General;Appendices\Land\10160800.svg;Point;Sustainment : Judge Advocate General;10160800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10160900.emf,32,Sustainment : Labor,Land Units : Main Icon,Land Units;Sustainment;Labor;Appendices\Land\10160900.svg;Point;Sustainment : Labor;10160900,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10161000.emf,32,Sustainment : Laundry/Bath,Land Units : Main Icon,Land Units;Sustainment;Laundry/Bath;Appendices\Land\10161000.svg;Point;Sustainment : Laundry/Bath;10161000,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10161100.emf,32,Sustainment : Maintenance,Land Units : Main Icon,Land Units;Sustainment;Maintenance;Appendices\Land\10161100.svg;Point;Sustainment : Maintenance;10161100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10161200_2.emf,32,Sustainment : Material,Land Units : Main Icon,Land Units;Sustainment;Material;Appendices\Land\;Point;Sustainment : Material;10161200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10161300_2.emf,32,Sustainment : Medical,Land Units : Main Icon,Land Units;Sustainment;Medical;Appendices\Land\;Point;Sustainment : Medical;10161300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10161400_2.emf,32,Sustainment : Medical Treatment Facility,Land Units : Main Icon,Land Units;Sustainment;Medical Treatment Facility;Appendices\Land\;Point;Sustainment : Medical Treatment Facility;10161400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10161500.emf,32,Sustainment : Morale Welfare and Recreation,Land Units : Main Icon,Land Units;Sustainment;Morale Welfare and Recreation;Appendices\Land\10161500.svg;Point;Sustainment : Morale Welfare and Recreation;10161500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10161600.emf,32,Sustainment : Mortuary Affairs/Graves Registration,Land Units : Main Icon,Land Units;Sustainment;Mortuary Affairs/Graves Registration;Appendices\Land\10161600.svg;Point;Sustainment : Mortuary Affairs/Graves Registration;10161600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10161700_2.emf,32,Sustainment : Multiple Classes of Supply,Land Units : Main Icon,Land Units;Sustainment;Multiple Classes of Supply;Appendices\Land\;Point;Sustainment : Multiple Classes of Supply;10161700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10161800_2.emf,32,Sustainment : NATO Supply Class I,Land Units : Main Icon,Land Units;Sustainment;NATO Supply Class I;Appendices\Land\;Point;Sustainment : NATO Supply Class I;10161800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10161900_2.emf,32,Sustainment : NATO Supply Class II,Land Units : Main Icon,Land Units;Sustainment;NATO Supply Class II;Appendices\Land\;Point;Sustainment : NATO Supply Class II;10161900,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10162000_2.emf,32,Sustainment : NATO Supply Class III,Land Units : Main Icon,Land Units;Sustainment;NATO Supply Class III;Appendices\Land\;Point;Sustainment : NATO Supply Class III;10162000,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10162100_2.emf,32,Sustainment : NATO Supply Class IV,Land Units : Main Icon,Land Units;Sustainment;NATO Supply Class IV;Appendices\Land\;Point;Sustainment : NATO Supply Class IV;10162100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10162200_2.emf,32,Sustainment : NATO Supply Class V,Land Units : Main Icon,Land Units;Sustainment;NATO Supply Class V;Appendices\Land\;Point;Sustainment : NATO Supply Class V;10162200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10162300.emf,32,Sustainment : Ordnance,Land Units : Main Icon,Land Units;Sustainment;Ordnance;Appendices\Land\10162300.svg;Point;Sustainment : Ordnance;10162300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10162400.emf,32,Sustainment : Personnel Services,Land Units : Main Icon,Land Units;Sustainment;Personnel Services;Appendices\Land\10162400.svg;Point;Sustainment : Personnel Services;10162400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10162500.emf,32,Sustainment : Petroleum Oil and Lubricants,Land Units : Main Icon,Land Units;Sustainment;Petroleum Oil and Lubricants;Appendices\Land\10162500.svg;Point;Sustainment : Petroleum Oil and Lubricants;10162500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10162600.emf,32,Sustainment : Pipeline,Land Units : Main Icon,Land Units;Sustainment;Pipeline;Appendices\Land\10162600.svg;Point;Sustainment : Pipeline;10162600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10162700.emf,32,Sustainment : Postal,Land Units : Main Icon,Land Units;Sustainment;Postal;Appendices\Land\10162700.svg;Point;Sustainment : Postal;10162700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10162800.emf,32,Sustainment : Public Affairs/Public Information,Land Units : Main Icon,Land Units;Sustainment;Public Affairs/Public Information;Appendices\Land\10162800.svg;Point;Sustainment : Public Affairs/Public Information;10162800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10162900.emf,32,Sustainment : Quartermaster,Land Units : Main Icon,Land Units;Sustainment;Quartermaster;Appendices\Land\10162900.svg;Point;Sustainment : Quartermaster;10162900,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10163000.emf,32,Sustainment : Railhead,Land Units : Main Icon,Land Units;Sustainment;Railhead;Appendices\Land\10163000.svg;Point;Sustainment : Railhead;10163000,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10163100.emf,32,Sustainment : Religious Support,Land Units : Main Icon,Land Units;Sustainment;Religious Support;Appendices\Land\10163100.svg;Point;Sustainment : Religious Support;10163100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10163200.emf,32,Sustainment : Replacement Holding Unit,Land Units : Main Icon,Land Units;Sustainment;Replacement Holding Unit;Appendices\Land\10163200.svg;Point;Sustainment : Replacement Holding Unit;10163200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10163300.emf,32,Sustainment : Sea Port of Debarkation/Sea Port of Embarkation,Land Units : Main Icon,Land Units;Sustainment;Sea Port of Debarkation/Sea Port of Embarkation;Appendices\Land\10163300.svg;Point;Sustainment : Sea Port of Debarkation/Sea Port of Embarkation;10163300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10163400_2.emf,32,Sustainment : Supply,Land Units : Main Icon,Land Units;Sustainment;Supply;Appendices\Land\;Point;Sustainment : Supply;10163400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10163500.emf,32,Sustainment : Joint Information Bureau,Land Units : Main Icon,Land Units;Sustainment;Joint Information Bureau;Appendices\Land\10163500.svg;Point;Sustainment : Joint Information Bureau;10163500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10163600.emf,32,Sustainment : Transportation,Land Units : Main Icon,Land Units;Sustainment;Transportation;Appendices\Land\10163600.svg;Point;Sustainment : Transportation;10163600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10163700_2.emf,32,Sustainment : US Supply Class I,Land Units : Main Icon,Land Units;Sustainment;US Supply Class I;Appendices\Land\;Point;Sustainment : US Supply Class I;10163700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10163800_2.emf,32,Sustainment : US Supply Class II,Land Units : Main Icon,Land Units;Sustainment;US Supply Class II;Appendices\Land\;Point;Sustainment : US Supply Class II;10163800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10163900_2.emf,32,Sustainment : US Supply Class III,Land Units : Main Icon,Land Units;Sustainment;US Supply Class III;Appendices\Land\;Point;Sustainment : US Supply Class III;10163900,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10164000_2.emf,32,Sustainment : US Supply Class IV,Land Units : Main Icon,Land Units;Sustainment;US Supply Class IV;Appendices\Land\;Point;Sustainment : US Supply Class IV;10164000,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10164100_2.emf,32,Sustainment : US Supply Class V,Land Units : Main Icon,Land Units;Sustainment;US Supply Class V;Appendices\Land\;Point;Sustainment : US Supply Class V;10164100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10164200_2.emf,32,Sustainment : US Supply Class VI,Land Units : Main Icon,Land Units;Sustainment;US Supply Class VI;Appendices\Land\;Point;Sustainment : US Supply Class VI;10164200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10164300_2.emf,32,Sustainment : US Supply Class VII,Land Units : Main Icon,Land Units;Sustainment;US Supply Class VII;Appendices\Land\;Point;Sustainment : US Supply Class VII;10164300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10164400_2.emf,32,Sustainment : US Supply Class VIII,Land Units : Main Icon,Land Units;Sustainment;US Supply Class VIII;Appendices\Land\;Point;Sustainment : US Supply Class VIII;10164400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10164500_2.emf,32,Sustainment : US Supply Class IX,Land Units : Main Icon,Land Units;Sustainment;US Supply Class IX;Appendices\Land\;Point;Sustainment : US Supply Class IX;10164500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10164600_2.emf,32,Sustainment : US Supply Class X,Land Units : Main Icon,Land Units;Sustainment;US Supply Class X;Appendices\Land\;Point;Sustainment : US Supply Class X;10164600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10164700.emf,32,Sustainment : Water,Land Units : Main Icon,Land Units;Sustainment;Water;Appendices\Land\10164700.svg;Point;Sustainment : Water;10164700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10164800.emf,32,Sustainment : Water Purification,Land Units : Main Icon,Land Units;Sustainment;Water Purification;Appendices\Land\10164800.svg;Point;Sustainment : Water Purification;10164800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10164900.emf,32,Sustainment : Broadcast,Land Units : Main Icon,Land Units;Sustainment;Broadcast;Appendices\Land\10164900.svg;Point;Sustainment : Broadcast;10164900,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10170100.emf,32,Naval : Naval,Land Units : Main Icon,Land Units;Naval;Naval;Appendices\Land\10170100.svg;Point;Naval : Naval;10170100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10180100.emf,32,Named Headquarters : Allied Command Europe Rapid Reaction Corps (ARRC),Land Units : Main Icon,Land Units;Named Headquarters;Allied Command Europe Rapid Reaction Corps (ARRC);Appendices\Land\10180100.svg;Point;Named Headquarters : Allied Command Europe Rapid Reaction Corps (ARRC);10180100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10180200.emf,32,Named Headquarters : Allied Command Operations,Land Units : Main Icon,Land Units;Named Headquarters;Allied Command Operations;Appendices\Land\10180200.svg;Point;Named Headquarters : Allied Command Operations;10180200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10180300.emf,32,Named Headquarters : International Security Assistance Force (ISAF),Land Units : Main Icon,Land Units;Named Headquarters;International Security Assistance Force (ISAF);Appendices\Land\10180300.svg;Point;Named Headquarters : International Security Assistance Force (ISAF);10180300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10180400.emf,32,Named Headquarters : Multinational (MN),Land Units : Main Icon,Land Units;Named Headquarters;Multinational (MN);Appendices\Land\10180400.svg;Point;Named Headquarters : Multinational (MN);10180400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10190000.emf,32,Emergency Operation (Land Units),Land Units : Main Icon,Land Units;Emergency Operation;Appendices\Land\10190000.svg;Point;Emergency Operation (Land Units);10190000,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10200000.emf,32,Law Enforcement (Land Units),Land Units : Main Icon,Land Units;Law Enforcement;Appendices\Land\10200000.svg;Point;Law Enforcement (Land Units);10200000,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10200100.emf,32,Law Enforcement (Land Units) : ATF DOJ,Land Units : Main Icon,Land Units;Law Enforcement;Bureau of Alcohol Tobacco Firearms and Explosives (ATF) (Department of Justice);Appendices\Land\10200100.svg;Point;Law Enforcement (Land Units) : ATF DOJ;10200100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10200200.emf,32,Law Enforcement (Land Units) : Border Patrol,Land Units : Main Icon,Land Units;Law Enforcement;Border Patrol;Appendices\Land\10200200.svg;Point;Law Enforcement (Land Units) : Border Patrol;10200200,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10200300.emf,32,Law Enforcement (Land Units) : Customs Service,Land Units : Main Icon,Land Units;Law Enforcement;Customs Service;Appendices\Land\10200300.svg;Point;Law Enforcement (Land Units) : Customs Service;10200300,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10200400.emf,32,Law Enforcement (Land Units) : DEA,Land Units : Main Icon,Land Units;Law Enforcement;Drug Enforcement Administration (DEA);Appendices\Land\10200400.svg;Point;Law Enforcement (Land Units) : DEA;10200400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10200500.emf,32,Law Enforcement (Land Units) : DOJ,Land Units : Main Icon,Land Units;Law Enforcement;Department of Justice (DOJ);Appendices\Land\10200500.svg;Point;Law Enforcement (Land Units) : DOJ;10200500,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10200600.emf,32,Law Enforcement (Land Units) : FBI,Land Units : Main Icon,Land Units;Law Enforcement;Federal Bureau of Investigation (FBI);Appendices\Land\10200600.svg;Point;Law Enforcement (Land Units) : FBI;10200600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10200700.emf,32,Law Enforcement (Land Units) : Police,Land Units : Main Icon,Land Units;Law Enforcement;Police;Appendices\Land\10200700.svg;Point;Law Enforcement (Land Units) : Police;10200700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10200800.emf,32,Law Enforcement (Land Units) : Prison,Land Units : Main Icon,Land Units;Law Enforcement;Prison;Appendices\Land\10200800.svg;Point;Law Enforcement (Land Units) : Prison;10200800,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10200900.emf,32,Law Enforcement (Land Units) : US Secret Service (USSS),Land Units : Main Icon,Land Units;Law Enforcement;United States Secret Service (USSS);Appendices\Land\10200900.svg;Point;Law Enforcement (Land Units) : US Secret Service (USSS);10200900,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10201000.emf,32,Law Enforcement (Land Units) : TSA,Land Units : Main Icon,Land Units;Law Enforcement;Transportation Security Administration (TSA);Appendices\Land\10201000.svg;Point;Law Enforcement (Land Units) : TSA;10201000,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10201100.emf,32,Law Enforcement (Land Units) : Coast Guard,Land Units : Main Icon,Land Units;Law Enforcement;Coast Guard;Appendices\Land\10201100.svg;Point;Law Enforcement (Land Units) : Coast Guard;10201100,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10201200.emf,32,Law Enforcement (Land Units) : US Marshals Service,Land Units : Main Icon,Land Units;Law Enforcement;US Marshals Service;Appendices\Land\10201200.svg;Point;Law Enforcement (Land Units) : US Marshals Service;10201200,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10201300.emf,32,Law Enforcement (Land Units) : Internal Security Force,Land Units : Main Icon,Land Units;Law Enforcement;Internal Security Force;Appendices\Land\10201300.svg;Point;Law Enforcement (Land Units) : Internal Security Force;10201300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\11110000.emf,32,Civilian (Land Civilian),Land Civilian : Main Icon,Land Civilian;Civilian;Appendices\Land\11110000.svg;Point;Civilian (Land Civilian);11110000,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\11110100.emf,32,Civilian (Land Civilian) : Environmental Protection,Land Civilian : Main Icon,Land Civilian;Civilian;Environmental Protection;Appendices\Land\11110100.svg;Point;Civilian (Land Civilian) : Environmental Protection;11110100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\11110200.emf,32,Civilian (Land Civilian) : Government Organization,Land Civilian : Main Icon,Land Civilian;Civilian;Government Organization;Appendices\Land\11110200.svg;Point;Civilian (Land Civilian) : Government Organization;11110200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\11110300.emf,32,Civilian (Land Civilian) : Individual,Land Civilian : Main Icon,Land Civilian;Civilian;Individual;Appendices\Land\11110300.svg;Point;Civilian (Land Civilian) : Individual;11110300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\11110400.emf,32,Civilian (Land Civilian) : Organization or Group,Land Civilian : Main Icon,Land Civilian;Civilian;Organization or Group;Appendices\Land\11110400.svg;Point;Civilian (Land Civilian) : Organization or Group;11110400,icon is MAIN;image file does not exist;
