# Generated from: https://github.com/Esri/military-features-data/tree/master/data/mil2525c
# License: Apache V2: https://github.com/Esri/military-features-data/blob/master/license.txt

Coordination Point H,GHGPGPPO--****X,C2 Military Operations.style,Action Points,P,Appendix B; Command And Control And General Maneuver; General; Hostile; Action Points; Coordination Point; GHGPGPPO--****X
Coordination Point N,GNGPGPPO--****X,C2 Military Operations.style,Action Points,P,Appendix B; Command And Control And General Maneuver; General; Neutral; Action Points; Coordination Point; GNGPGPPO--****X
Coordination Point U,GUGPGPPO--****X,C2 Military Operations.style,Action Points,P,Appendix B; Command And Control And General Maneuver; General; Unknown; Action Points; Coordination Point; GUGPGPPO--****X
Datum F,GFGPGPUUD-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command And Control And General Maneuver; General; Friendly; Under Sea Warfare; Underwater; Datum; GFgpgpuud-----x
Datum H,GHGPGPUUD-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command And Control And General Maneuver; General; Hostile; Under Sea Warfare; Underwater; Datum; GHgpgpuud-----x
Datum N,GNGPGPUUD-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command And Control And General Maneuver; General; Neutral; Under Sea Warfare; Underwater; Datum; GNgpgpuud-----x
Datum U,GUGPGPUUD-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command And Control And General Maneuver; General; Unknown; Under Sea Warfare; Underwater; Datum; GUgpgpuud-----x
Decision Point F,GFGPGPPD------X,C2 Military Operations.style,Action Points,P,Appendix B; Command And Control And General Maneuver;  General; Friendly; Action Points; Decision Point; GFGPGPPD------X
Decision Point H,GHGPGPPD------X,C2 Military Operations.style,Action Points,P,Appendix B; Command And Control And General Maneuver;  General; Hostile; Action Points; Decision Point; GHGPGPPD------X
Decision Point N,GNGPGPPD------X,C2 Military Operations.style,Action Points,P,Appendix B; Command And Control And General Maneuver;  General; Neutral; Action Points; Decision Point; GNGPGPPD------X
Decision Point U,GUGPGPPD------X,C2 Military Operations.style,Action Points,P,Appendix B; Command And Control And General Maneuver;  General; Unknown; Action Points; Decision Point; GUGPGPPD------X
DECON Site Point (equipment and troops) F,GFMPNDB-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Friendly; DECON Site Point; Equipment And Troops; GFMPNDB-------X
DECON Site Point (equipment and troops) H,GHMPNDB-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Hostile; DECON Site Point; Equipment And Troops; GHMPNDB-------X
DECON Site Point (equipment and troops) N,GNMPNDB-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Neutral; DECON Site Point; Equipment And Troops; GNMPNDB-------X
DECON Site Point (equipment and troops) U,GUMPNDB-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Unknown; DECON Site Point; Equipment And Troops; GUMPNDB-------X
DECON Site Point (equipment) F,GFMPNDE-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Friendly; DECON Site Point; Equipment; GFMPNDE-------X
DECON Site Point (equipment) H,GHMPNDE-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Hostile; DECON Site Point; Equipment; GHMPNDE-------X
DECON Site Point (equipment) N,GNMPNDE-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Neutral; DECON Site Point; Equipment; GNMPNDE-------X
DECON Site Point (equipment) U,GUMPNDE-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Unknown; DECON Site Point; Equipment; GUMPNDE-------X
DECON Site Point (troops) F,GFMPNDT-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Friendly; DECON Site Point; Troops; GFMPNDT-------X
DECON Site Point (troops) H,GHMPNDT-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Hostile; DECON Site Point; Troops; GHMPNDT-------X
DECON Site Point (troops) N,GNMPNDT-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Neutral; DECON Site Point; Troops; GNMPNDT-------X
DECON Site Point (troops) U,GUMPNDT-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Unknown; DECON Site Point; Troops; GUMPNDT-------X
DECON Site Point (unspecified) F,GFMPNDP-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Friendly; DECON Site Point; Unspecified; GFMPNDP-------X
DECON Site Point (unspecified) H,GHMPNDP-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Hostile; DECON Site Point; Unspecified; GHMPNDP-------X
DECON Site Point (unspecified) N,GNMPNDP-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Neutral; DECON Site Point; Unspecified; GNMPNDP-------X
DECON Site Point (unspecified) U,GUMPNDP-------X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Unknown; DECON Site Point; Unspecified; GUMPNDP-------X
DECON Site/Point (Operational Decontamination) F,GFMPNDO---****X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Friendly; DECON Site Point; Operational Decontamination; GFMPNDO---****X
DECON Site/Point (Operational Decontamination) H,GHMPNDO---****X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Hostile; DECON Site Point; Operational Decontamination; GHMPNDO---****X
DECON Site/Point (Operational Decontamination) N,GNMPNDO---****X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Neutral; DECON Site Point; Operational Decontamination; GNMPNDO---****X
DECON Site/Point (Operational Decontamination) U,GUMPNDO---****X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Unknown; DECON Site Point; Operational Decontamination; GUMPNDO---****X
DECON Site/Point (Thorough Decontamination) F,GFMPNDD---****X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Friendly; DECON Site Point; Thorough Decontamination; GFMPNDD---****X
DECON Site/Point (Thorough Decontamination) H,GHMPNDD---****X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Hostile; DECON Site Point; Thorough Decontamination; GHMPNDD---****X
DECON Site/Point (Thorough Decontamination) N,GNMPNDD---****X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Neutral; DECON Site Point; Thorough Decontamination; GNMPNDD---****X
DECON Site/Point (Thorough Decontamination) U,GUMPNDD---****X,C2 Military Operations.style,NBC,P,Appendix B; Mobility Survivability; Chemical; Biological; Radiological; Nuclear; Unknown; DECON Site Point; Thorough Decontamination; GUMPNDD---****X
Destroy F,GFTPD-----****X,C2 Military Operations.style,Tasks,P,Appendix B; Tasks;  Destroy; Friendly; GFTPD-----****X
Detainee Collection Point F,GFSPPD--------X,C2 Military Operations.style,Combat Service Support,P,Appendix B; Combat Service Support; Friendly; Detainee Collection Point; DET; GFSPPD--------X
Detainee Collection Point H,GHSPPD--------X,C2 Military Operations.style,Combat Service Support,P,Appendix B; Combat Service Support; Hostile; Detainee Collection Point; DET; GHSPPD--------X
Detainee Collection Point N,GNSPPD--------X,C2 Military Operations.style,Combat Service Support,P,Appendix B; Combat Service Support; Neutral; Detainee Collection Point; DET; GNSPPD--------X
Detainee Collection Point U,GUSPPD--------X,C2 Military Operations.style,Combat Service Support,P,Appendix B; Combat Service Support; Unknown; Detainee Collection Point; DET; GUSPPD--------X
Directional Command Active Sonobuoy System (DICASS) F,GFGPGPUYS-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command and Control and General Maneuver; General; Under Sea Warfare; Friendly; Sonobuoy; Directional Command Active Sonobuoy System; Dicass; GFGPGPUYS-----X
Directional Command Active Sonobuoy System (DICASS) H,GHGPGPUYS-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command and Control and General Maneuver; General; Hostile; Under Sea Warfare; Sonobuoy; Directional Command Active Sonobuoy System; Dicass; GHGPGPUYS-----X
Directional Command Active Sonobuoy System (DICASS) N,GNGPGPUYS-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command and Control and General Maneuver; General; Neutral; Under Sea Warfare; Sonobuoy; Directional Command Active Sonobuoy System; Dicass; GNGPGPUYS-----X
Directional Command Active Sonobuoy System (DICASS) U,GUGPGPUYS-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command and Control and General Maneuver; General; Unknown; Under Sea Warfare; Sonobuoy; Directional Command Active Sonobuoy System; Dicass; GUGPGPUYS-----X
Directional Frequency Analyzing and Recording (DIFAR) F,GFGPGPUYD-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command and Control and General Maneuver, General; Under Sea Warfare; Friendly; Sonobuoy; Directional Frequency Analyzing and Recording; Difar; GFGPGPUYD-----X
Directional Frequency Analyzing and Recording (DIFAR) H,GHGPGPUYD-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command and Control and General Maneuver, General; Under Sea Warfare; Hostile; Sonobuoy; Directional Frequency Analyzing and Recording; Difar; GHGPGPUYD-----X
Directional Frequency Analyzing and Recording (DIFAR) N,GNGPGPUYD-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command and Control and General Maneuver, General; Under Sea Warfare; Neutral; Sonobuoy; Directional Frequency Analyzing and Recording; Difar; GNGPGPUYD-----X
Directional Frequency Analyzing and Recording (DIFAR) U,GUGPGPUYD-----X,C2 Military Operations.style,Sea Subsurface,P,Appendix B; Command and Control and General Maneuver, General; Under Sea Warfare; Unknown; Sonobuoy; Directional Frequency Analyzing and Recording; Difar; GUGPGPUYD-----X
Distressed Vessel F,GFOPEV----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Friendly; Emergency; Distressed Vessel; GFOPEV----****X
Distressed Vessel H,GHOPEV----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Hostile; Emergency; Distressed Vessel; GHOPEV----****X
Distressed Vessel N,GNOPEV----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Neutral; Emergency; Distressed Vessel; GNOPEV----****X
Distressed Vessel U,GUOPEV----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Unknown; Emergency; Distressed Vessel; GUOPEV----****X
Ditched Aircraft F,GFOPED----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Friendly; Emergency; Ditched Aircraft; GFOPED----****X
Ditched Aircraft H,GHOPED----****X,C2 Military Operations.style,Other,P,Appendix B; Other; Hostile;  Emergency; Ditched Aircraft; GHOPED----****X
Ditched Aircraft N,GNOPED----****X,C2 Military Operations.style,Other,P,Appendix B; Other; Neutral;  Emergency; Ditched Aircraft; GNOPED----****X
Ditched Aircraft U,GUOPED----****X,C2 Military Operations.style,Other,P,Appendix B; Other; Unknown;  Emergency; Ditched Aircraft; GUOPED----****X
DLRP F,GFGPGPRD------X,C2 Military Operations.style,General,P,Appendix B; Command And Control And General Maneuver;  General; Friendly; DLRP; GFgpgprd------x
DLRP H,GHGPGPRD------X,C2 Military Operations.style,General,P,Appendix B; Command And Control And General Maneuver;  General; Hostile; DLRP; GHgpgprd------x
DLRP N,GNGPGPRD------X,C2 Military Operations.style,General,P,Appendix B; Command And Control And General Maneuver;  General; Neutral; DLRP; GNgpgprd------x
DLRP U,GUGPGPRD------X,C2 Military Operations.style,General,P,Appendix B; Command And Control And General Maneuver;  General; Unknown; DLRP; GUgpgprd------x
Downed Aircrew Pickup Point F,GFGPAPD-------X,C2 Military Operations.style,Aviation,P,Appendix B; Command And Control And General Maneuver; Aviation; Downed Aircrew Pickup Point; GFGPAPD-------X
Downed Aircrew Pickup Point H,GHGPAPD-------X,C2 Military Operations.style,Aviation,P,Appendix B; Command And Control And General Maneuver; Aviation; Hostile; Downed Aircrew Pickup Point; GHGPAPD-------X
Downed Aircrew Pickup Point N,GNGPAPD-------X,C2 Military Operations.style,Aviation,P,Appendix B; Command And Control And General Maneuver; Aviation; Neutral; Downed Aircrew Pickup Point; GNGPAPD-------X
Downed Aircrew Pickup Point U,GUGPAPD-------X,C2 Military Operations.style,Aviation,P,Appendix B; Command And Control And General Maneuver; Aviation; Unknown; Downed Aircrew Pickup Point; GUGPAPD-------X
Drop Point F,GFGPGPWD------X,C2 Military Operations.style,Weapon,P,Appendix B; Command and Control and General Maneuver; General; Friendly; Weapon; Drop Point; GFGPGPWD------X
Drop Point H,GHGPGPWD------X,C2 Military Operations.style,Weapon,P,Appendix B; Command and Control and General Maneuver; Hostile; General; Weapon; Drop Point; GHGPGPWD------X
Drop Point N,GNGPGPWD------X,C2 Military Operations.style,Weapon,P,Appendix B; Command and Control and General Maneuver; Neutral; General; Weapon; Drop Point; GNGPGPWD------X
Drop Point U,GUGPGPWD------X,C2 Military Operations.style,Weapon,P,Appendix B; Command and Control and General Maneuver; Unknown; General; Weapon; Drop Point; GUGPGPWD------X
Dummy Minefield (Static) F,GFGPPN----****X,C2 Military Operations.style,Deception,P,Appendix B; Command And Control And General Maneuver; Deception; Friendly; Dummy Minefield Static; GFGPPN----****X
Dummy Minefield (Static) H,GHGPPN----****X,C2 Military Operations.style,Deception,P,Appendix B; Command And Control And General Maneuver; Deception; Hostile; Dummy Minefield Static; GHGPPN----****X
Dummy Minefield (Static) N,GNGPPN----****X,C2 Military Operations.style,Deception,P,Appendix B; Command And Control And General Maneuver; Deception; Neutral; Dummy Minefield Static; GNGPPN----****X
Dummy Minefield (Static) U,GUGPPN----****X,C2 Military Operations.style,Deception,P,Appendix B; Command And Control And General Maneuver; Deception; Unknown; Dummy Minefield Static; GUGPPN----****X
Earthwork, Small Trench, or Fortification F,GFMPSE----****X,C2 Military Operations.style,Survivability,P,Appendix B; Mobility Survivability;  Friendly; Survivability; Earthwork, Small Trench or Fortification; GFMPSE----****X
Earthwork, Small Trench, or Fortification H,GHMPSE----****X,C2 Military Operations.style,Survivability,P,Appendix B; Mobility Survivability;  Hostile; Survivability; Earthwork, Small Trench or Fortification; GHMPSE----****X
Earthwork, Small Trench, or Fortification N,GNMPSE----****X,C2 Military Operations.style,Survivability,P,Appendix B; Mobility Survivability;  Neutral; Survivability; Earthwork, Small Trench or Fortification; GNMPSE----****X
Earthwork, Small Trench, or Fortification U,GUMPSE----****X,C2 Military Operations.style,Survivability,P,Appendix B; Mobility Survivability;  Unknown; Survivability; Earthwork, Small Trench or Fortification; GUMPSE----****X
Electro-magnetic F,GFOPFE----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Friendly; Fix; Electro-magnetic; GFopfe----****x
Electro-magnetic H,GHOPFE----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Hostile; Fix; Electro-magnetic; GHopfe----****x
Electro-magnetic N,GNOPFE----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Neutral; Fix; Electro-magnetic; GNopfe----****x
Electro-magnetic U,GUOPFE----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Unknown; Fix; Electro-magnetic; GUopfe----****x
Electro-optical F,GFOPFO----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Friendly; Fix; Electro-optical; GFopfo----****x
Electro-optical H,GHOPFO----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Hostile; Fix; Electro-optical; GHopfo----****x
Electro-optical N,GNOPFO----****X,C2 Military Operations.style,Other,P,Appendix B; Other;  Neutral; Fix; Electro-optical; GNopfo----****x
